Time [days],well,recharge,river
969.0,-0.0021787129109427372,0.000838853783742266,
970.0,-0.002179951290580462,0.0008373514915547275,
971.0,-0.0021811825472266566,0.0008358518898030631,
972.0,-0.0021824067033636707,0.0008343549736684608,
973.0,-0.00218362378147674,0.0008328607383409903,
974.0,-0.002184833804056985,0.0008313691790191591,
975.0,-0.002186036793601187,0.000829880290913021,
976.0,-0.0021872327726090157,0.0008283940692352942,
977.0,-0.0021884217635808056,0.0008269105092129081,
978.0,-0.002189603789023331,0.000825429606079009,
979.0,-0.0021907788714432552,0.0008239513550747368,
980.0,-0.0021919470333484625,0.0008224757514505576,
981.0,-0.0021931082972469484,0.0008210027904653749,
982.0,-0.0021942626856482628,0.0008195324673869742,
983.0,-0.002195410221061289,0.0008180647774911343,
984.0,-0.0021965509259915805,0.0008165997160607397,
985.0,-0.002197684822945578,0.0008151372783906652,
986.0,-0.0021988119344270585,0.0008136774597802265,
987.0,-0.0021999322829348023,0.0008122202555398417,
988.0,-0.002201045890967146,0.000810765660987478,
989.0,-0.002202152781015876,0.0008093136714490967,
990.0,-0.0022032529755695585,0.0008078642822595405,
991.0,-0.0022043464971132076,0.0008064174887625342,
992.0,-0.00220543336812129,0.0008049732863089076,
993.0,-0.0022065136110677175,0.0008035316702579287,
994.0,-0.0022075872484166315,0.000802092635978191,
995.0,-0.0022086543026260674,0.0008006561788458377,
996.0,-0.00220971479614418,0.0007992222942463378,
997.0,-0.002210768751413461,0.0007977909775713776,
998.0,-0.0022118161908671885,0.0007963622242228574,
999.0,-0.0022128571369268712,0.0007949360296097829,
1000.0,-0.002213891612007357,0.0007935123891495977,
1001.0,-0.002214919638510948,0.0007920912982681827,
1002.0,-0.002215941238831398,0.000790672752400301,
1003.0,-0.0022169564353476945,0.0007892567469873768,
1004.0,-0.0022179652504287217,0.0007878432774797162,
1005.0,-0.0022189677064340385,0.0007864323393360628,
1006.0,-0.0022199638257043297,0.00078502392802271,
1007.0,-0.0022209536305717315,0.0007836180390152769,
1008.0,-0.002221937143353503,0.0007822146677947117,
1009.0,-0.0022229143863528034,0.0007808138098548412,
1010.0,-0.0022238853818548066,0.0007794154606917125,
1011.0,-0.0022248501521354713,0.0007780196158138075,
1012.0,-0.0022258087194511056,0.0007766262707367133,
1013.0,-0.002226761106041697,0.0007752354209822343,
1014.0,-0.0022277073341344655,0.000773847062082833,
1015.0,-0.002228647425934538,0.0007724611895767453,
1016.0,-0.0022295814036348283,0.0007710777990115325,
1017.0,-0.0022305092894056022,0.0007696968859423059,
1018.0,-0.0022314311054026925,0.0007683184459321701,
1019.0,-0.002232346873762281,0.0007669424745522235,
1020.0,-0.002233256616599011,0.0007655689673806698,
1021.0,-0.0022341603560116496,0.0007641979200059268,
1022.0,-0.002235058114076871,0.0007628293280208531,
1023.0,-0.002235949912852808,0.0007614631870298538,
1024.0,-0.002236835774372281,0.000760099492642663,
1025.0,-0.002237715720653677,0.0007587382404774523,
1026.0,-0.0022385897736899585,0.0007573794261608313,
1027.0,-0.0022394579554508853,0.000756023045327403,
1028.0,-0.002240320287887121,0.0007546690936175438,
1029.0,-0.002241176792925903,0.000753317566683176,
1030.0,-0.0022420274924699335,0.000751968460180219,
1031.0,-0.0022428724083987106,0.0007506217697734741,
1032.0,-0.002243711562568751,0.0007492774911375122,
1033.0,-0.0022445449768133674,0.0007479356199526777,
1034.0,-0.0022453726729390056,0.0007465961519068642,
1035.0,-0.002246194672727797,0.0007452590826964034,
1036.0,-0.0022470109979375597,0.0007439244080265084,
1037.0,-0.0022478216703023524,0.0007425921236072774,
1038.0,-0.0022486267115223724,0.0007412622251585788,
1039.0,-0.002249426143282607,0.00073993470840783,
1040.0,-0.00225021998723296,0.0007386095690891104,
1041.0,-0.0022510082649990215,0.0007372868029449364,
1042.0,-0.002251790998180181,0.0007359664057253745,
1043.0,-0.002252568208346739,0.0007346483731875963,
1044.0,-0.0022533399170419077,0.0007333327010972113,
1045.0,-0.0022541061457784783,0.00073201938522649,
1046.0,-0.0022548669160437074,0.0007307084213552528,
1047.0,-0.00225562224929432,0.0007293998052730899,
1048.0,-0.0022563721669565107,0.0007280935327731441,
1049.0,-0.002257116690429495,0.0007267895996605489,
1050.0,-0.002257855841080958,0.000725488001743102,
1051.0,-0.0022585896402480543,0.0007241887348414799,
1052.0,-0.0022593181092384063,0.0007228917947794677,
1053.0,-0.002260041269329216,0.0007215971773901764,
1054.0,-0.0022607591417659334,0.0007203048785142663,
1055.0,-0.0022614717477595914,0.0007190148939986152,
1056.0,-0.002262179108496354,0.0007177272197007589,
1057.0,-0.0022628812451253033,0.0007164418514804538,
1058.0,-0.002263578178764214,0.0007151587852103347,
1059.0,-0.0022642699304985525,0.000713878016765257,
1060.0,-0.0022649565213820333,0.0007125995420325104,
1061.0,-0.0022656379724342868,0.0007113233569033817,
1062.0,-0.0022663143046413037,0.0007100494572767069,
1063.0,-0.002266985538955657,0.0007087778390606481,
1064.0,-0.002267651696296946,0.0007075084981686963,
1065.0,-0.002268312797552685,0.0007062414305227804,
1066.0,-0.0022689688635681993,0.0007049766320514905,
1067.0,-0.002269619915164389,0.0007037140986909662,
1068.0,-0.002270265973119967,0.0007024538263853408,
1069.0,-0.002270907058180116,0.0007011958110840766,
1070.0,-0.0022715431910589334,0.0006999400487459617,
1071.0,-0.0022721743924276616,0.0006986865353364458,
1072.0,-0.0022728006829297875,0.0006974352668271955,
1073.0,-0.002273422083164389,0.0006961862391987594,
1074.0,-0.0022740386137007906,0.0006949394484370153,
1075.0,-0.002274650295070124,0.0006936948905362783,
1076.0,-0.0022752571477639982,0.0006924525614979693,
1077.0,-0.0022758591922409366,0.0006912124573310585,
1078.0,-0.002276456448919717,0.0006899745740494012,
1079.0,-0.00227704893818359,0.0006887389076770667,
1080.0,-0.0022776366803749504,0.0006875054542434533,
1081.0,-0.0022782196958035517,0.0006862742097850649,
1082.0,-0.0022787980047367373,0.0006850451703463989,
1083.0,-0.002279371627404103,0.0006838183319781699,
1084.0,-0.002279940584000162,0.000682593690738198,
1085.0,-0.0022805048946765716,0.000681371242692741,
1086.0,-0.0022810645795499074,0.0006801509839129416,
1087.0,-0.0022816196586932236,0.0006789329104788244,
1088.0,-0.0022821701521451576,0.0006777170184761871,
1089.0,-0.0022827160799030466,0.000676503303998377,
1090.0,-0.0022832574619233714,0.0006752917631462907,
1091.0,-0.002283794318123089,0.000674082392026154,
1092.0,-0.0022843266683836294,0.0006728751867530747,
1093.0,-0.0022848545325386826,0.0006716701434483774,
1094.0,-0.0022853779303873,0.0006704672582391602,
1095.0,-0.002285896881688121,0.000669266527261847,
1096.0,-0.002286411406154931,0.0006680679466577466,
1097.0,-0.00228692152346599,0.0006668715125752733,
1098.0,-0.002287427253252261,0.0006656772211712791,
1099.0,-0.002287928615111179,0.0006644850686083892,
1100.0,-0.002288425628593105,0.0006632950510550017,
1101.0,-0.0022889183132082103,0.000662107164688841,
1102.0,-0.00228940668842581,0.0006609214056925161,
1103.0,-0.002289890773676362,0.0006597377702566298,
1104.0,-0.0022903705883408065,0.0006585562545775581,
1105.0,-0.002290846151766557,0.0006573768548596703,
1106.0,-0.002291317483251065,0.0006561995673126653,
1107.0,-0.0022917846020580335,0.0006550243881551232,
1108.0,-0.002292247527399871,0.0006538513136100654,
1109.0,-0.002292706278451906,0.0006526803399089509,
1110.0,-0.0022931608743461673,0.0006515114632885677,
1111.0,-0.0022936113341689435,0.0006503446799945856,
1112.0,-0.0022940576769681087,0.0006491799862771153,
1113.0,-0.0022944999217435758,0.0006480173783942611,
1114.0,-0.0022949380874555114,0.0006468568526112328,
1115.0,-0.0022953721930185633,0.000645698405197237,
1116.0,-0.0022958022573036363,0.0006445420324325823,
1117.0,-0.0022962282991432215,0.0006433877306002422,
1118.0,-0.002296650337316297,0.0006422354959916277,
1119.0,-0.002297068390567425,0.000641085324905255,
1120.0,-0.0022974824775918723,0.0006399372136449699,
1121.0,-0.0022978926170429403,0.0006387911585221673,
1122.0,-0.002298298827527301,0.0006376471558535712,
1123.0,-0.0022987011276125457,0.0006365052019652317,
1124.0,-0.0022990995358140864,0.0006353652931867515,
1125.0,-0.002299494070610031,0.0006342274258557268,
1126.0,-0.002299884750429859,0.0006330915963164152,
1127.0,-0.0023002715936590867,0.0006319578009192917,
1128.0,-0.0023006546186417065,0.0006308260360210483,
1129.0,-0.0023010338436681987,0.0006296962979863707,
1130.0,-0.0023014092869939606,0.0006285685831839416,
1131.0,-0.0023017809668242073,0.0006274428879917693,
1132.0,-0.0023021489013188567,0.0006263192087914149,
1133.0,-0.002302513108594084,0.0006251975419742095,
1134.0,-0.0023028736067198796,0.0006240778839350369,
1135.0,-0.002303230413722046,0.0006229602310763305,
1136.0,-0.002303583547577759,0.0006218445798076289,
1137.0,-0.0023039330262217828,0.000620730926544244,
1138.0,-0.0023042788675424752,0.000619619267707705,
1139.0,-0.0023046210893813424,0.0006185095997262025,
1140.0,-0.002304959709534149,0.0006174019190345881,
1141.0,-0.0023052947457542494,0.000616296222073931,
1142.0,-0.0023056262157423735,0.0006151925052910734,
1143.0,-0.002305954137159283,0.0006140907651404071,
1144.0,-0.0023062785276160014,0.0006129909980807646,
1145.0,-0.002306599404680698,0.0006118932005807487,
1146.0,-0.002306916785870916,0.0006107973691107382,
1147.0,-0.0023072306886620098,0.0006097035001517703,
1148.0,-0.0023075411304798177,0.0006086115901871025,
1149.0,-0.00230784812870799,0.0006075216357106505,
1150.0,-0.0023081517006762198,0.0006064336332194387,
1151.0,-0.002308451863677119,0.0006053475792167085,
1152.0,-0.0023087486349495645,0.0006042634702141392,
1153.0,-0.0023090420316891347,0.0006031813027282951,
1154.0,-0.002309332071042336,0.0006021010732815135,
1155.0,-0.002309618770111488,0.0006010227784036815,
1156.0,-0.0023099021459525027,0.0005999464146300149,
1157.0,-0.002310182215569334,0.000598871978501947,
1158.0,-0.0023104589959273003,0.0005977994665675723,
1159.0,-0.002310732503936208,0.0005967288753803146,
1160.0,-0.0023110027564663405,0.0005956602015007029,
1161.0,-0.0023112697703344676,0.0005945934414959275,
1162.0,-0.0023115335623158373,0.0005935285919362876,
1163.0,-0.0023117941491361815,0.0005924656494022962,
1164.0,-0.0023120515474728265,0.0005914046104789072,
1165.0,-0.0023123057739602437,0.0005903454717546275,
1166.0,-0.00231255684517917,0.0005892882298286217,
1167.0,-0.002312804777669042,0.0005882328813036075,
1168.0,-0.002313049587921334,0.0005871794227880756,
1169.0,-0.002313291292375119,0.0005861278508967338,
1170.0,-0.0023135299074314997,0.000585078162253172,
1171.0,-0.002313765449431404,0.0005840303534823121,
1172.0,-0.002313997934684009,0.000582984421217958,
1173.0,-0.002314227379436762,0.0005819403621005748,
1174.0,-0.002314453799898475,0.0005808981727750684,
1175.0,-0.0023146772122295545,0.0005798578498921181,
1176.0,-0.0023148976325371162,0.0005788193901095084,
1177.0,-0.002315115076890084,0.0005777827900916854,
1178.0,-0.0023153295613038694,0.0005767480465070918,
1179.0,-0.0023155411017452554,0.0005757151560303875,
1180.0,-0.0023157497141388372,0.000574684115343782,
1181.0,-0.0023159554143585837,0.0005736549211352582,
1182.0,-0.002316158218231834,0.0005726275700959071,
1183.0,-0.00231635814153619,0.0005716020589265902,
1184.0,-0.00231655520000551,0.0005705783843317214,
1185.0,-0.002316749409323693,0.0005695565430223759,
1186.0,-0.0023169407851271195,0.0005685365317145141,
1187.0,-0.002317129343007318,0.000567518347132534,
1188.0,-0.0023173150985056346,0.0005665019860026099,
1189.0,-0.002317498067114787,0.0005654874450611302,
1190.0,-0.0023176782642844174,0.000564474721047592,
1191.0,-0.0023178557054119864,0.0005634638107081535,
1192.0,-0.0023180304058523227,0.0005624547107947464,
1193.0,-0.002318202380906742,0.0005614474180650753,
1194.0,-0.002318371645835926,0.0005604419292826179,
1195.0,-0.0023185382158474876,0.0005594382412170695,
1196.0,-0.002318702106104409,0.000558436350642566,
1197.0,-0.0023188633317197116,0.000557436254341237,
1198.0,-0.0023190219077653396,0.0005564379490987648,
1199.0,-0.002319177849255727,0.0005554414317088252,
1200.0,-0.002319331171167338,0.0005544466989682029,
1201.0,-0.002319481888423791,0.0005534537476807877,
1202.0,-0.0023196300159036287,0.0005524625746575751,
1203.0,-0.0023197755684354338,0.000551473176712669,
1204.0,-0.0023199185608053785,0.0005504855506677231,
1205.0,-0.0023200590077465666,0.0005494996933497198,
1206.0,-0.002320196923948359,0.0005485156015896386,
1207.0,-0.0023203323240514884,0.0005475332722268966,
1208.0,-0.002320465222650725,0.0005465527021044636,
1209.0,-0.0023205956342922107,0.0005455738880728589,
1210.0,-0.002320723573474348,0.0005445968269861545,
1211.0,-0.0023208490546497984,0.000543621515705528,
1212.0,-0.00232097209222637,0.0005426479510965976,
1213.0,-0.0023210927005563597,0.0005416761300316431,
1214.0,-0.0023212108939556497,0.0005407060493878291,
1215.0,-0.0023213266866841664,0.0005397377060503139,
1216.0,-0.0023214400929612022,0.0005387710969042558,
1217.0,-0.002321551126954091,0.0005378062188472477,
1218.0,-0.0023216598027862023,0.0005368430687764381,
1219.0,-0.0023217661345336094,0.0005358816435987457,
1220.0,-0.002321870136223758,0.0005349219402255301,
1221.0,-0.0023219718218385754,0.0005339639555712594,
1222.0,-0.0023220712053140247,0.0005330076865601718,
1223.0,-0.0023221683005363314,0.0005320531301178377,
1224.0,-0.002322263121346646,0.0005311002831782652,
1225.0,-0.002322355681541266,0.0005301491426799032,
1226.0,-0.002322445994866751,0.0005291997055665298,
1227.0,-0.0023225340750216983,0.0005282519687872522,
1228.0,-0.002322619935664072,0.0005273059292973947,
1229.0,-0.002322703590398545,0.0005263615840576108,
1230.0,-0.002322785052789156,0.0005254189300325507,
1231.0,-0.002322864336346875,0.0005244779641948583,
1232.0,-0.002322941454542482,0.0005235386835198419,
1233.0,-0.0023230164207970194,0.0005226010849912477,
1234.0,-0.0023230892484851218,0.000521665165594154,
1235.0,-0.0023231599509343503,0.0005207309223238532,
1236.0,-0.0023232285414303,0.00051979835217697,
1237.0,-0.0023232950332072733,0.0005188674521572345,
1238.0,-0.0023233594394551638,0.0005179382192754822,
1239.0,-0.00232342177331879,0.0005170106505429928,
1240.0,-0.0023234820478958973,0.0005160847429825921,
1241.0,-0.002323540276236047,0.0005151604936171061,
1242.0,-0.00232359647134861,0.0005142378994773544,
1243.0,-0.0023236506461892237,0.0005133169575999297,
1244.0,-0.0023237028136751103,0.0005123976650249773,
1245.0,-0.0023237529866713125,0.00051148001879886,
1246.0,-0.0023238011780026824,0.0005105640159732694,
1247.0,-0.002323847400443224,0.0005096496536052264,
1248.0,-0.0023238916667254195,0.0005087369287561927,
1249.0,-0.002323933989532234,0.0005078258384947354,
1250.0,-0.0023239743815053338,0.0005069163798925302,
1251.0,-0.0023240128552366457,0.0005060085500274702,
1252.0,-0.002324049423275687,0.0005051023459836657,
1253.0,-0.002324084098124901,0.0005041977648483353,
1254.0,-0.0023241168922423228,0.0005032948037153595,
1255.0,-0.002324147818038913,0.0005023934596835034,
1256.0,-0.0023241768878836666,0.0005014937298568611,
1257.0,-0.0023242041140973946,0.0005005956113444121,
1258.0,-0.002324229508956943,0.0004996991012613528,
1259.0,-0.0023242530846940834,0.0004988041967255441,
1260.0,-0.0023242748534946234,0.0004979108948623967,
1261.0,-0.0023242948275024045,0.0004970191928026502,
1262.0,-0.0023243130188117522,0.0004961290876792646,
1263.0,-0.002324329439476136,0.0004952405766345258,
1264.0,-0.002324344101503284,0.000494353656811608,
1265.0,-0.002324357016855183,0.000493468325362123,
1266.0,-0.002324368197448967,0.0004925845794407913,
1267.0,-0.0023243776551589157,0.0004917024162089945,
1268.0,-0.002324385401815565,0.000490821832831223,
1269.0,-0.0023243914492010465,0.0004899428264786287,
1270.0,-0.002324395809055968,0.0004890653943268042,
1271.0,-0.0023243984930776396,0.00048818953355667105,
1272.0,-0.0023243995129171857,0.0004873152413549242,
1273.0,-0.002324398880180878,0.00048644251491047896,
1274.0,-0.0023243966064341315,0.0004855713514206883,
1275.0,-0.0023243927031959544,0.00048470174808601385,
1276.0,-0.0023243871819400574,0.0004838337021126904,
1277.0,-0.00232438005410196,0.0004829672107113936,
1278.0,-0.0023243713310647784,0.0004821022710985723,
1279.0,-0.002324361024177879,0.00048123888049378394,
1280.0,-0.0023243491447371145,0.0004803770361245796,
1281.0,-0.002324335704002145,0.0004795167352207308,
1282.0,-0.0023243207131875554,0.00047865797501867036,
1283.0,-0.0023243041834597467,0.00047780075275838385,
1284.0,-0.0023242861259487047,0.00047694506568696227,
1285.0,-0.0023242665517362315,0.00047609091105371704,
1286.0,-0.002324245471862829,0.00047523828611462093,
1287.0,-0.0023242228973254786,0.0004743871881309758,
1288.0,-0.0023241988390791946,0.0004735376143671921,
1289.0,-0.0023241733080339166,0.0004726895620934535,
1290.0,-0.0023241463150596164,0.0004718430285852726,
1291.0,-0.00232411787097897,0.00047099801112393536,
1292.0,-0.002324087986576684,0.00047015450699205985,
1293.0,-0.0023240566725934997,0.000469312513481146,
1294.0,-0.0023240239397237517,0.00046847202788535824,
1295.0,-0.0023239897986240265,0.000467633047503746,
1296.0,-0.0023239542599087226,0.000466795569641576,
1297.0,-0.0023239173341447206,0.00046595959160677936,
1298.0,-0.0023238790318609315,0.0004651251107143928,
1299.0,-0.002323839363544744,0.0004642921242834497,
1300.0,-0.002323798339638472,0.00046346062963609214,
1301.0,-0.0023237559705424626,0.00046263062410156763,
1302.0,-0.002323712266617539,0.00046180210501356456,
1303.0,-0.0023236672381816703,0.0004609750697088799,
1304.0,-0.0023236208955108584,0.00046014951553141614,
1305.0,-0.002323573248839139,0.0004593254398277402,
1306.0,-0.002323524308358582,0.00045850283995063634,
1307.0,-0.0023234740842212886,0.0004576817132559974,
1308.0,-0.0023234225865356173,0.0004568620571072657,
1309.0,-0.002323369825371069,0.0004560438688692159,
1310.0,-0.0023233158107553997,0.0004552271459146162,
1311.0,-0.0023232605526717354,0.0004544118856175672,
1312.0,-0.002323204061066786,0.0004535980853597188,
1313.0,-0.002323146345844851,0.0004527857425258297,
1314.0,-0.0023230874168673754,0.0004519748545064317,
1315.0,-0.0023230272839551702,0.00045116541869560933,
1316.0,-0.002322965956892631,0.00045035743249233207,
1317.0,-0.0023229034454170794,0.00044955089330134257,
1318.0,-0.0023228397592300887,0.00044874579853004803,
1319.0,-0.002322774907990377,0.00044794214559340517,
1320.0,-0.0023227089013171387,0.00044713993190770296,
1321.0,-0.002322641748789378,0.0004463391548958917,
1322.0,-0.0023225734599432446,0.00044553981198491854,
1323.0,-0.002322504044278695,0.00044474190060705965,
1324.0,-0.002322433511255051,0.00044394541819769984,
1325.0,-0.00232236187028656,0.00044315036219844117,
1326.0,-0.002322289130755051,0.0004423567300548825,
1327.0,-0.0023222153019966107,0.00044156451921573137,
1328.0,-0.0023221403933124662,0.0004407737271372447,
1329.0,-0.0023220644139567703,0.00043998435127790003,
1330.0,-0.00232198737315481,0.00043919638910061565,
1331.0,-0.002321909280082801,0.00043840983807541534,
1332.0,-0.0023218301438818756,0.00043762469567365514,
1333.0,-0.002321749973653864,0.00043684095937290834,
1334.0,-0.0023216687784612944,0.0004360586266556332,
1335.0,-0.0023215865673262837,0.00043527769500695257,
1336.0,-0.0023215033492345327,0.00043449816191909463,
1337.0,-0.002321419133127778,0.00043372002488650807,
1338.0,-0.002321333927916669,0.00043294328140941474,
1339.0,-0.0023212477424652267,0.00043216792899203327,
1340.0,-0.002321160585603499,0.0004313939651430232,
1341.0,-0.0023210724661231197,0.00043062138737548494,
1342.0,-0.002320983392774645,0.0004298501932074039,
1343.0,-0.0023208933742699944,0.00042908038016076233,
1344.0,-0.002320802419288226,0.00042831194576242737,
1345.0,-0.002320710536463322,0.00042754488754281894,
1346.0,-0.0023206177343948475,0.000426779203037686,
1347.0,-0.002320524021644399,0.0004260148897867744,
1348.0,-0.002320429406733604,0.00042525194533515887,
1349.0,-0.0023203338981505617,0.0004244903672296907,
1350.0,-0.002320237504338518,0.00042373015302477057,
1351.0,-0.0023201402337111876,0.00042297130027746377,
1352.0,-0.0023200420946385414,0.0004222138065497205,
1353.0,-0.00231994309545569,0.00042145766940748786,
1354.0,-0.00231984324446044,0.00042070288642070963,
1355.0,-0.002319742549911963,0.00041994945516554694,
1356.0,-0.002319641020036123,0.0004191973732203813,
1357.0,-0.0023195386630154857,0.00041844663816892336,
1358.0,-0.0023194354869997547,0.0004176972475984364,
1359.0,-0.0023193315001035497,0.00041694919910195694,
1360.0,-0.0023192267103981923,0.00041620249027607414,
1361.0,-0.0023191211259241395,0.00041545711872048585,
1362.0,-0.002319014754684323,0.0004147130820415512,
1363.0,-0.002318907604643483,0.00041397037784784985,
1364.0,-0.002318799683728834,0.0004132290037532904,
1365.0,-0.002318690999834283,0.0004124889573757784,
1366.0,-0.0023185815608173233,0.00041175023633766017,
1367.0,-0.002318471374495701,0.0004110128382652789,
1368.0,-0.002318360448656076,0.00041027676078986275,
1369.0,-0.002318248791045363,0.0004095420015448603,
1370.0,-0.0023181364093767254,0.0004088085581717138,
1371.0,-0.002318023311325579,0.0004080764283118654,
1372.0,-0.0023179095045333664,0.0004073456096134187,
1373.0,-0.002317794996606448,0.0004066160997293622,
1374.0,-0.0023176797951129924,0.00040588789631490485,
1375.0,-0.002317563907588749,0.00040516099702969655,
1376.0,-0.002317447341532386,0.0004044353995391603,
1377.0,-0.002317330104408599,0.00040371110151182776,
1378.0,-0.002317212203645669,0.0004029881006202274,
1379.0,-0.002317093646637014,0.0004022663945408844,
1380.0,-0.002316974440741859,0.0004015459809560973,
1381.0,-0.0023168545932845674,0.00040082685755038483,
1382.0,-0.0023167341115548634,0.0004001090220131509,
1383.0,-0.0023166130028080545,0.00039939247203735206,
1384.0,-0.002316491274263255,0.0003986772053230503,
1385.0,-0.0023163689331047177,0.0003979632195694194,
1386.0,-0.0023162459864882745,0.00039725051248362675,
1387.0,-0.0023161224415273463,0.00039653908177594843,
1388.0,-0.0023159983053071542,0.0003958289251602132,
1389.0,-0.00231587358487495,0.00039512004035335835,
1390.0,-0.0023157482872466773,0.000394412425080759,
1391.0,-0.0023156224194045283,0.0003937060770651257,
1392.0,-0.0023154959882953907,0.0003930009940407153,
1393.0,-0.0023153690008299588,0.0003922971737391201,
1394.0,-0.0023152414638929475,0.000391594613899926,
1395.0,-0.0023151133843282157,0.00039089331226627166,
1396.0,-0.0023149847689507563,0.00039019326658440434,
1397.0,-0.002314855624537815,0.0003894944746054563,
1398.0,-0.0023147259578397694,0.00038879693408322424,
1399.0,-0.002314595775567918,0.00038810064277772227,
1400.0,-0.0023144650844022507,0.00038740559845029665,
1401.0,-0.0023143338909930034,0.0003867117988698432,
1402.0,-0.002314202201951998,0.0003860192418048136,
1403.0,-0.002314070023865078,0.00038532792503120916,
1404.0,-0.002313937363279228,0.0003846378463285838,
1405.0,-0.0023138042267112358,0.0003839490034778237,
1406.0,-0.0023136706206470237,0.0003832613942673646,
1407.0,-0.0023135365515374318,0.00038257501648653047,
1408.0,-0.0023134020258055443,0.0003818898679313065,
1409.0,-0.0023132670498344776,0.0003812059463990103,
1410.0,-0.0023131316299842553,0.00038052324969273243,
1411.0,-0.002312995772576043,0.00037984177562000454,
1412.0,-0.002312859483902141,0.00037916152198880226,
1413.0,-0.0023127227702226527,0.00037848248661598305,
1414.0,-0.0023125856377679277,0.00037780466731796025,
1415.0,-0.0023124480927327884,0.00037712806191825266,
1416.0,-0.0023123101412831915,0.0003764526682412672,
1417.0,-0.002312171789553563,0.0003757784841189604,
1418.0,-0.0023120330436456893,0.00037510550738328874,
1419.0,-0.0023118939096313795,0.0003744337358733141,
1420.0,-0.0023117543935522455,0.0003737631674298747,
1421.0,-0.002311614501415482,0.00037309379989869385,
1422.0,-0.0023114742392011944,0.0003724256311290475,
1423.0,-0.0023113336128568474,0.00037175865897376426,
1424.0,-0.002311192628297487,0.00037109288129055784,
1425.0,-0.0023110512914117365,0.00037042829593936233,
1426.0,-0.002310909608055134,0.0003697649007854409,
1427.0,-0.002310767584049689,0.0003691026936980535,
1428.0,-0.002310625225193874,0.0003684416725469042,
1429.0,-0.0023104825372515236,0.000367781835211467,
1430.0,-0.0023103395259571613,0.00036712317956855145,
1431.0,-0.0023101961970122264,0.00036646570350473695,
1432.0,-0.002310052556095288,0.0003658094049052707,
1433.0,-0.002309908608849165,0.0003651542816625053,
1434.0,-0.0023097643608873675,0.0003645003316714579,
1435.0,-0.0023096198177965377,0.00036384755283025427,
1436.0,-0.0023094749851311214,0.00036319594304323743,
1437.0,-0.002309329868418475,0.0003625455002147504,
1438.0,-0.002309184473153092,0.00036189622225579754,
1439.0,-0.002309038804802377,0.00036124810708004773,
1440.0,-0.0023088928688059784,0.00036060115260605485,
1441.0,-0.0023087466705709048,0.00035995535675326096,
1442.0,-0.0023086002154770746,0.0003593107174486576,
1443.0,-0.002308453508875985,0.0003586672326196805,
1444.0,-0.002308306556089823,0.0003580249001990943,
1445.0,-0.002308159362410356,0.00035738371812277236,
1446.0,-0.002308011933102927,0.00035674368433191717,
1447.0,-0.0023078642734040145,0.0003561047967686193,
1448.0,-0.00230771638851901,0.00035546705338074247,
1449.0,-0.0023075682836291023,0.0003548304521192591,
1450.0,-0.0023074199638832837,0.00035419499093780615,
1451.0,-0.0023072714344058998,0.0003535606677966818,
1452.0,-0.002307122700288655,0.0003529274806557403,
1453.0,-0.0023069737666008283,0.000352295427481053,
1454.0,-0.002306824638378613,0.0003516645062422441,
1455.0,-0.0023066753206339996,0.0003510347149124904,
1456.0,-0.002306525818347449,0.00035040605146718917,
1457.0,-0.0023063761364774393,0.000349778513887955,
1458.0,-0.002306226279949364,0.0003491521001559583,
1459.0,-0.002306076253663525,0.0003485268082608073,
1460.0,-0.0023059260624926914,0.0003479026361925541,
1461.0,-0.002305775711283653,0.00034727958194658015,
1462.0,-0.002305625204851225,0.00034665764351915485,
1463.0,-0.0023054745479904604,0.0003460368189136531,
1464.0,-0.002305323745462662,0.00034541710613433807,
1465.0,-0.002305172802006261,0.00034479850319080185,
1466.0,-0.0023050217223306024,0.00034418100809530117,
1467.0,-0.0023048705111203827,0.0003435646188636454,
1468.0,-0.0023047191730318772,0.00034294933351475265,
1469.0,-0.002304567712694716,0.00034233515007286996,
1470.0,-0.0023044161347136605,0.00034172206656313264,
1471.0,-0.002304264443666826,0.0003411100810182255,
1472.0,-0.002304112644102796,0.00034049919146861285,
1473.0,-0.002303960740548172,0.00033988939595364087,
1474.0,-0.0023038087375026883,0.0003392806925130998,
1475.0,-0.0023036566394376568,0.00033867307919255296,
1476.0,-0.0023035044507992986,0.0003380665540371197,
1477.0,-0.0023033521760109643,0.0003374611151012452,
1478.0,-0.0023031998194651404,0.0003368567604367101,
1479.0,-0.0023030473855352174,0.0003362534881032886,
1480.0,-0.0023028948785597247,0.0003356512961625313,
1481.0,-0.0023027423028605387,0.00033505018267998565,
1482.0,-0.002302589662731558,0.0003344501457225313,
1483.0,-0.002302436962437593,0.0003338511833637092,
1484.0,-0.0023022842062228044,0.0003332532936788368,
1485.0,-0.0023021313983049296,0.00033265647474678417,
1486.0,-0.002301978542876615,0.00033206072464997405,
1487.0,-0.0023018256441025287,0.0003314660414734938,
1488.0,-0.0023016727061273556,0.0003308724233082039,
1489.0,-0.002301519733068691,0.0003302798682454089,
1490.0,-0.0023013667290192608,0.0003296883743817425,
1491.0,-0.002301213698046034,0.0003290979398160587,
1492.0,-0.0023010606441946635,0.0003285085626529849,
1493.0,-0.0023009075714839344,0.0003279202409971482,
1494.0,-0.002300754483907763,0.00032733297295850505,
1495.0,-0.0023006013854383056,0.0003267467566505644,
1496.0,-0.0023004482800224046,0.00032616159018994395,
1497.0,-0.002300295171581368,0.00032557747169636997,
