,obs,resid
2003-10-12,1.0866000000000895,0.25190966512033075
2003-10-13,1.0755000000000337,0.24230566184285607
2003-10-14,1.0647000000000162,0.23299653453717628
2003-10-15,1.0534000000000106,0.22318223791908576
2003-10-16,1.0432000000000698,0.21446272713996617
2003-10-17,1.0368000000000848,0.23351598858453926
2003-10-18,1.0286000000000968,0.22678591676263693
2003-10-19,1.0178000000000793,0.2174504990129993
2003-10-20,1.00750000000005,0.20860969239468652
2003-10-21,0.9965000000000828,0.1990634544845662
2003-10-22,0.9875000000000682,0.191511743393181
2003-10-23,0.9786000000000286,0.18405451778103732
2003-10-24,0.9714999999999918,0.17839173687436283
2003-10-25,0.9627000000000407,0.1710233604807243
2003-10-26,0.9546000000000276,0.16434934900436104
2003-10-27,0.9504000000000588,0.1615696634619832
2003-10-28,0.9436000000000604,0.1561842654975285
2003-10-29,0.9381000000000768,0.1520931173973965
2003-10-30,0.9318000000000666,0.14719618210508845
2003-10-31,0.9247000000000298,0.1414934232359082
2003-11-01,0.918700000000058,0.13688480509134493
2003-11-02,0.915300000000002,0.13487029267297412
2003-11-03,0.9101000000000568,0.1310498516968499
2003-11-04,0.9075000000000273,0.12982344860654838
2003-11-05,0.9028000000000702,0.12649105058734733
2003-11-06,0.9011000000000422,0.12615262557869222
2003-11-07,0.892400000000066,0.11880814228776693
2003-11-08,0.8869000000000824,0.11465757020172518
2003-11-09,0.8817999999999984,0.11090087960013939
2003-11-10,0.8781999999999925,0.10863804156755297
2003-11-11,0.8745999999999867,0.10636902800493431
2003-11-12,0.86850000000004,0.10159381164070602
2003-11-13,0.8598000000000638,0.09421236604311733
2003-11-14,0.8581000000000358,0.09382466563054237
2003-11-15,0.8550000000000182,0.09203068568229078
2003-11-16,0.8511000000000877,0.0894304023489445
2003-11-17,0.8453000000000657,0.08492379266211181
2003-11-18,0.8383000000000038,0.07921083454461186
2003-11-19,0.8335000000000719,0.07569150681973635
2003-11-20,0.8297000000000025,0.07316578921987471
2003-11-21,0.8267000000000735,0.07143366239609605
2003-11-22,0.8208000000000766,0.06679510792566923
2003-11-23,0.8208000000000766,0.06805010846893289
2003-11-24,0.8188000000000102,0.06729864723872403
2003-11-25,0.8160000000000309,0.06574070868843229
2003-11-26,0.8119000000000369,0.06287627821490727
2003-11-27,0.8043999999999869,0.056605342151204496
2003-11-28,0.801900000000046,0.05532788779404374
2003-11-29,0.7998000000000047,0.054443903414918005
2003-11-30,0.7966999999999871,0.05255337826733175
2003-12-01,0.7891000000000759,0.046156302591967346
2003-12-02,0.7866000000000213,0.04485266762147333
2003-12-03,0.7836000000000922,0.04304246558597047
2003-12-04,0.780399999999986,0.04102568971635989
2003-12-05,0.7774000000000569,0.03920233424951114
2003-12-06,0.7744999999999891,0.03747239443063233
2003-12-07,0.77150000000006,0.035635866517874426
2003-12-08,0.7683000000000675,0.033592747784166654
2003-12-09,0.7647000000000617,0.031143036520699496
2003-12-10,0.7623000000000957,0.029886732038936437
2003-12-11,0.7586000000000013,0.027323834672342784
2003-12-12,0.7563999999999851,0.0262543457787201
2003-12-13,0.7533000000000811,0.024278267739163084
2003-12-14,0.7507000000000517,0.022795603923826846
2003-12-15,0.7497000000000753,0.022906358809392735
2003-12-16,0.747600000000034,0.021910537863387702
2003-12-17,0.7443000000000666,0.01970814758702577
2003-12-18,0.7413000000000238,0.017799195488818143
2003-12-19,0.7393000000000711,0.01688369010988655
2003-12-20,0.7376000000000431,0.01626164101731664
2003-12-21,0.735300000000052,0.015033058808847422
2003-12-22,0.7327999999999975,0.013597955094184933
2003-12-23,0.730600000000095,0.012456342509739038
2003-12-24,0.7282000000000153,0.011108234710146547
2003-12-25,0.7261000000000877,0.010053646366977809
2003-12-26,0.7222000000000435,0.007192593164916161
2003-12-27,0.719600000000014,0.005625091799455362
2003-12-28,0.7169999999999845,0.004051159973024632
2003-12-29,0.714800000000082,0.0028708163917485763
2003-12-30,0.7136000000000422,0.002684080760928964
2003-12-31,0.7098000000000866,-0.00010902621819397496
2004-01-01,0.7075000000000955,-0.0014084828537344052
2004-01-02,0.7085000000000719,0.0005857335325609725
2004-01-03,0.7068000000000438,-0.00012635339978395166
2004-01-04,0.7017000000000735,-0.004244719015304987
2004-01-05,0.699100000000044,-0.005869337708285904
2004-01-06,0.7021000000000868,-0.001900182908244119
2004-01-07,0.695699999999988,-0.007337227086580356
2004-01-08,0.6924000000000206,-0.009680441762119685
2004-01-09,0.6895000000000664,-0.011629797508679651
2004-01-10,0.6888000000000147,-0.011385263961530612
2004-01-11,0.68850000000009,-0.01074680982430376
2004-01-12,0.6856000000000222,-0.012714402877143094
2004-01-13,0.6828000000000429,-0.014588009983719452
2004-01-14,0.6807000000000016,-0.01576759142061146
2004-01-15,0.6796000000000504,-0.015953118419866463
2004-01-16,0.6766000000000076,-0.018044557397439043
2004-01-17,0.6749000000000933,-0.018841870525882598
2004-01-18,0.6741000000000668,-0.018745019211480418
2004-01-19,0.6716999999999871,-0.020253964566248506
2004-01-20,0.6709000000000742,-0.020168667101905235
2004-01-21,0.6677000000000817,-0.022489086652073276
2004-01-22,0.6662000000000035,-0.023115182221491892
2004-01-23,0.6652000000000271,-0.023246911991804176
2004-01-24,0.6642000000000507,-0.023384233332072846
2004-01-25,0.666300000000092,-0.020427102811437337
2004-01-26,0.6655000000000655,-0.020375476209701482
2004-01-27,0.6637000000000626,-0.021329308527394453
2004-01-28,0.6637000000000626,-0.020488553997646264
2004-01-29,0.6661000000000286,-0.017253166098358363
2004-01-30,0.6609000000000833,-0.021623097564262395
2004-01-31,0.658800000000042,-0.022898300400243876
2004-02-01,0.657100000000014,-0.02377872589366614
2004-02-02,0.6562000000000126,-0.02386432462809207
2004-02-03,0.6539000000000215,-0.02535504649674447
2004-02-04,0.6526000000000067,-0.025850840716461043
2004-02-05,0.6505000000000791,-0.0280920345667921
2004-02-06,0.6492000000000644,-0.029528736574999215
2004-02-07,0.6494999999999891,-0.029360977642475028
2004-02-08,0.6469000000000733,-0.032088787335591284
2004-02-09,0.6450000000000955,-0.034010346448161144
2004-02-10,0.6449000000000069,-0.03398269431603307
2004-02-11,0.6449000000000069,-0.03376184292106821
2004-02-12,0.6439000000000306,-0.03449464350526554
2004-02-13,0.6435999999999922,-0.03449061250895458
2004-02-14,0.6422000000000025,-0.03554891091916623
2004-02-15,0.6393000000000484,-0.03803982040696052
2004-02-16,0.6378000000000839,-0.039105385344940125
2004-02-17,0.6370000000000573,-0.039393661460786156
2004-02-18,0.6348000000000411,-0.040952106282698075
2004-02-19,0.6347000000000662,-0.040350136225708155
2004-02-20,0.6329000000000633,-0.041417006254705235
2004-02-21,0.6320000000000618,-0.04157208746740082
2004-02-22,0.6313000000000102,-0.041515652331572284
2004-02-23,0.6297000000000708,-0.04235137085881657
2004-02-24,0.6293000000000575,-0.04198675882033598
2004-02-25,0.6263000000000147,-0.0442242004347726
2004-02-26,0.6224000000000842,-0.04736407407244947
2004-02-27,0.6208000000000311,-0.04820328115641814
2004-02-28,0.6195000000000164,-0.04874542535874671
2004-02-29,0.6190000000000282,-0.04849061627227602
2004-03-01,0.6231000000000222,-0.04363912023473926
2004-03-02,0.6213000000000193,-0.0446986702973744
2004-03-03,0.6186000000000149,-0.04666776605081857
2004-03-04,0.6242000000000871,-0.040387045788474296
2004-03-05,0.6529000000000451,-0.015465569410094915
2004-03-06,0.6811999999999898,-0.053009702703975314
2004-03-07,0.682700000000068,-0.09289777017045875
2004-03-08,0.6767000000000962,-0.12870275023003597
2004-03-09,0.6733000000000402,-0.1448054572227857
2004-03-10,0.6698000000000093,-0.15755458637454822
2004-03-11,0.6638000000000375,-0.1688571758491122
2004-03-12,0.6580999999999904,-0.1777168051983411
2004-03-13,0.6537000000000717,-0.18375002470815627
2004-03-14,0.6470000000000482,-0.19136045727966167
2004-03-15,0.6426000000000158,-0.19609819563281583
2004-03-16,0.6397000000000617,-0.1991726328297707
2004-03-17,0.6372000000000071,-0.20039524371301365
2004-03-18,0.6335000000000264,-0.20227133637953187
2004-03-19,0.630800000000022,-0.20303234535013193
2004-03-20,0.6281000000000176,-0.20365450709339417
2004-03-21,0.6247000000000753,-0.20489227921582387
2004-03-22,0.6227000000000089,-0.20472200056500434
2004-03-23,0.6210000000000946,-0.20423203128754608
2004-03-24,0.6179000000000769,-0.20513391265716674
2004-03-25,0.6183000000000902,-0.20253957689168534
2004-03-26,0.6159999999999854,-0.2026509822759941
2004-03-27,0.6167000000000371,-0.19976926466184963
2004-03-28,0.616100000000074,-0.19819538995131492
2004-03-29,0.6198000000000548,-0.19233227005023323
2004-03-30,0.6171000000000504,-0.19287500793652068
2004-03-31,0.616800000000012,-0.19102510170968046
2004-04-01,0.6122000000000298,-0.19348306759398426
2004-04-02,0.6107000000000653,-0.19284889797170113
2004-04-03,0.6106000000000904,-0.190822562230351
2004-04-04,0.6093000000000757,-0.1900039581289814
2004-04-05,0.6086999999999989,-0.18849296561432194
2004-04-06,0.6073000000000093,-0.18778945246430734
2004-04-07,0.6068000000000211,-0.1861932855614894
2004-04-08,0.6055000000000064,-0.1854043301912114
2004-04-09,0.6053000000000566,-0.18352245323195948
2004-04-10,0.6068000000000211,-0.17994752401997438
2004-04-11,0.6050999999999931,-0.17957941005776856
2004-04-12,0.6032999999999902,-0.17931797801334248
2004-04-13,0.6036000000000286,-0.17696310095366208
2004-04-14,0.6011000000000877,-0.17741465129362144
2004-04-15,0.6016000000000759,-0.17487250304515545
2004-04-16,0.6019000000000005,-0.17253653137360292
2004-04-17,0.6044000000000551,-0.16800661264666772
2004-04-18,0.6031000000000404,-0.16728262455628595
2004-04-19,0.5982999999999947,-0.1700644461298344
2004-04-20,0.5960000000000036,-0.17035195773952871
2004-04-21,0.5964000000000169,-0.1679450411110377
2004-04-22,0.5986000000000331,-0.1637435793314319
2004-04-23,0.5973999999999933,-0.1629474568564273
2004-04-24,0.5971000000000686,-0.16125655962350827
2004-04-25,0.5989000000000715,-0.15747077480108018
2004-04-26,0.5960000000000036,-0.15838999080160399
2004-04-27,0.5971000000000686,-0.15531409774123528
2004-04-28,0.5964999999999918,-0.1539429870460367
2004-04-29,0.5973999999999933,-0.15107655153512134
2004-04-30,0.5928000000000111,-0.15371468543884248
2004-05-01,0.5930000000000746,-0.15155728458776618
2004-05-02,0.5934000000000879,-0.1492042457501066
2004-05-03,0.5913000000000466,-0.1493554675085429
2004-05-04,0.5880000000000791,-0.15071084982480798
2004-05-05,0.5878999999999905,-0.14887029408717378
2004-05-06,0.5869000000000142,-0.14793370310911058
2004-05-07,0.5855999999999995,-0.14730098114753698
2004-05-08,0.5842999999999847,-0.14667203390539907
2004-05-09,0.5842000000000098,-0.1448467685346264
2004-05-10,0.5814000000000306,-0.14572509363843267
2004-05-11,0.5800000000000409,-0.14520691927303364
2004-05-12,0.5786000000000513,-0.1446921569491728
2004-05-13,0.5785000000000764,-0.14288071963339544
2004-05-14,0.5774000000000115,-0.14207252174900287
2004-05-15,0.5771000000000868,-0.14046747917609537
2004-05-16,0.5749000000000706,-0.14076550925271114
2004-05-17,0.5769000000000233,-0.1368665308321244
2004-05-18,0.588799999999992,-0.12307046408620437
2004-05-19,0.5817000000000689,-0.12827723071756658
2004-05-20,0.5754000000000588,-0.1326867539081107
2004-05-21,0.5720000000000027,-0.1341989582827985
2004-05-22,0.5714000000000397,-0.13291376991150639
2004-05-23,0.5696000000000367,-0.1328311163137572
2004-05-24,0.5665000000000191,-0.13405092645670713
2004-05-25,0.5662000000000944,-0.13247313075272604
2004-05-26,0.5641000000000531,-0.13269766105690728
2004-05-27,0.5640000000000782,-0.13092445066333092
2004-05-28,0.5615999999999985,-0.1314534343021707
2004-05-29,0.5585000000000946,-0.1326845481353729
2004-05-30,0.5566000000000031,-0.13271772975359575
2004-05-31,0.5561999999999898,-0.13125291817076423
2004-06-01,0.5534999999999854,-0.13209005382041816
2004-06-02,0.552599999999984,-0.13112907855053813
2004-06-03,0.5514000000000578,-0.1304699356184802
2004-06-04,0.5498000000000047,-0.13021256968593864
2004-06-05,0.5475000000000136,-0.13065692681271468
2004-06-06,0.5470000000000255,-0.12930295445154716
2004-06-07,0.5424000000000433,-0.13205060144173686
2004-06-08,0.5389000000000124,-0.1336998180028628
2004-06-09,0.5412000000000035,-0.1295505557281844
2004-06-10,0.5361000000000331,-0.13280276757790777
2004-06-11,0.5365000000000464,-0.13055640787228207
2004-06-12,0.5361000000000331,-0.12911143228423594
2004-06-13,0.533800000000042,-0.12956779783195227
2004-06-14,0.5305000000000746,-0.1310254628712446
2004-06-15,0.5307999999999993,-0.1288843870885117
2004-06-16,0.540300000000002,-0.11754453164452006
2004-06-17,0.5392000000000507,-0.11680590810551017
2004-06-18,0.5587000000000444,-0.09546853015907342
2004-06-19,0.5593000000000075,-0.09303217901895522
2004-06-20,0.5819000000000187,-0.09264046108030666
2004-06-21,0.9815000000000964,-0.0673343467841967
2004-06-22,2.640700000000038,0.3164883925820572
2004-06-23,2.838300000000004,0.3509217126280282
2004-06-24,2.5185000000000173,0.24934656551613
2004-06-25,2.1598999999999933,0.3710331779143372
2004-06-26,1.9942000000000917,0.3325828939372446
2004-06-27,1.866700000000037,0.2871540536913777
2004-06-28,1.6965000000000146,0.3256360543483128
2004-06-29,1.578200000000038,0.3169145757033096
2004-06-30,1.4980000000000473,0.27915493661711466
2004-07-01,1.4413000000000693,0.26344511006138926
2004-07-02,1.4027000000000953,0.2436979657157874
2004-07-03,1.3738000000000739,0.21725895652307603
2004-07-04,1.898200000000088,0.14468819552002898
2004-07-05,2.9207999999999856,0.321166435139304
2004-07-06,2.6603000000000065,0.14960241843680322
2004-07-07,2.197200000000066,0.18481430262793985
2004-07-08,2.0270000000000437,0.022136008814653607
2004-07-09,1.9139999999999873,-0.07160922653864432
2004-07-10,1.7893000000000256,-0.08903558741452766
2004-07-11,1.6865999999999985,-0.12617350574833264
2004-07-12,1.6102000000000771,-0.10709849967170104
2004-07-13,1.5386000000000877,-0.1278582967181361
2004-07-14,1.4804000000000315,-0.14142541965847233
2004-07-15,1.4370999999999867,-0.14081921991459367
2004-07-16,1.3993000000000393,-0.14302287173623007
2004-07-17,1.3692000000000917,-0.1707799899447595
2004-07-18,1.3414999999999964,-0.14936934449293382
2004-07-19,1.3155000000000427,-0.1929493789621919
2004-07-20,1.2900000000000773,-0.14218446857373213
2004-07-21,1.2683000000000675,-0.10229484956074497
2004-07-22,1.247000000000071,-0.0857581199555808
2004-07-23,1.2374000000000933,-0.07768312807665634
2004-07-24,1.2702000000000453,-0.12363459527252108
2004-07-25,1.254099999999994,-0.10880244223493918
2004-07-26,1.2322000000000344,-0.0740017688203114
2004-07-27,1.221900000000005,-0.087127166980415
2004-07-28,1.2526000000000295,-0.13806209705227612
2004-07-29,1.2608999999999924,-0.18406606299305128
2004-07-30,1.2603000000000293,-0.23385042988815208
2004-07-31,1.2350999999999885,-0.1670719889170309
2004-08-01,1.2144000000000688,-0.16581579147808956
2004-08-02,1.203200000000038,-0.1741640067163388
2004-08-03,1.190900000000056,-0.17386326640179828
2004-08-04,1.175299999999993,-0.18307478731297255
2004-08-05,1.1621000000000095,-0.18923732827504125
2004-08-06,1.1516000000000304,-0.19233436397894366
2004-08-07,1.1420000000000528,-0.19437007190012956
2004-08-08,1.1363000000000056,-0.19243176628528325
2004-08-09,1.1262000000000398,-0.19501586900664858
2004-08-10,1.119100000000003,-0.19481045664516028
2004-08-11,1.114500000000021,-0.19205190403954386
2004-08-12,1.1073000000000093,-0.19185193157097036
2004-08-13,1.0976000000000568,-0.1940765631071404
2004-08-14,1.0877000000000407,-0.19647462845569397
2004-08-15,1.0790000000000646,-0.19768041977067075
2004-08-16,1.070600000000013,-0.19861119173560748
2004-08-17,1.0650000000000546,-0.19677222760341628
2004-08-18,1.0547000000000253,-0.19967101475523386
2004-08-19,1.0447000000000344,-0.20231998202105483
2004-08-20,1.050200000000018,-0.18952047796893545
2004-08-21,1.0407999999999902,-0.19165728967072848
2004-08-22,1.0283000000000584,-0.17295709934212145
2004-08-23,1.019200000000069,-0.17487852397668213
2004-08-24,1.0120000000000573,-0.17494389829370327
2004-08-25,1.0039000000000442,-0.17595341490471483
2004-08-26,0.9945000000000164,-0.1783069683541525
2004-08-27,0.9840000000000373,-0.18180434211503105
2004-08-28,0.9736000000000331,-0.185245297879991
2004-08-29,0.9664999999999964,-0.18542953508917037
2004-08-30,0.9578000000000202,-0.18725674470859754
2004-08-31,0.9499000000000706,-0.18832661959937713
2004-09-01,0.9464000000000397,-0.18503885420341515
2004-09-02,0.9422000000000708,-0.1824931460460819
2004-09-03,0.9333000000000311,-0.18468919572962061
2004-09-04,0.9213000000000875,-0.19002670691026502
2004-09-05,0.9180000000000064,-0.18670538626837452
2004-09-06,0.9196000000000595,-0.17852494347264258
2004-09-07,0.9074000000000524,-0.18418509114575077
2004-09-08,0.8991000000000895,-0.18598554482851615
2004-09-09,0.8937000000000808,-0.1849260229450298
2004-09-10,0.8867999999999938,-0.1854062467675055
2004-09-11,0.8806000000000722,-0.18522594038086293
2004-09-12,0.8793000000000575,-0.1801848306486793
2004-09-13,0.8733000000000857,-0.17988264717740865
2004-09-14,0.8640000000000327,-0.18291912228223062
2004-09-15,0.8557000000000698,-0.1849939909518712
2004-09-16,0.8514999999999873,-0.18300699081455374
2004-09-17,0.8473000000000184,-0.18105786210268704
2004-09-18,0.8440000000000509,-0.17824634761919622
2004-09-19,0.8349000000000615,-0.18127219270266437
2004-09-20,0.825800000000072,-0.18433514519313654
2004-09-21,0.8247000000000071,-0.17943495539797105
2004-09-22,0.819400000000087,-0.17877137605733573
2004-09-23,0.8331000000000586,-0.1591441624209553
2004-09-24,0.8459000000000287,-0.14045490983725895
2004-09-25,0.8371000000000777,-0.1434004938035951
2004-09-26,0.8269000000000233,-0.14778128485210473
2004-09-27,0.8161000000000058,-0.1527972689401178
2004-09-28,0.8117000000000871,-0.15144835554550706
2004-09-29,0.8111999999999853,-0.14623435459940115
2004-09-30,0.8078000000000429,-0.14395786247562548
2004-10-01,0.801900000000046,-0.1442235108622043
2004-10-02,0.7981000000000904,-0.1424311523619961
2004-10-03,0.7942000000000462,-0.14078055277198676
2004-10-04,0.7880000000000109,-0.14147148023586897
2004-10-05,0.7832000000000789,-0.14080370335737236
2004-10-06,0.7767000000000053,-0.14187699120563835
2004-10-07,0.790300000000002,-0.12289165476369224
2004-10-08,0.7906000000000404,-0.11724672806166758
2004-10-09,0.779700000000048,-0.12284205357792821
2004-10-10,0.7719000000000733,-0.12537745413552148
2004-10-11,0.7708000000000084,-0.12125394951747381
2004-10-12,0.7834000000000287,-0.10347015500779655
2004-10-13,0.773900000000026,-0.10782546913650393
2004-10-14,0.7679000000000542,-0.10872064377015533
2004-10-15,0.7689000000000306,-0.10265485141475494
