PDIV_ID,Year,WaterUse_m3
18859,1998,6055.152653639274
18859,1999,5272.3284671097745
18859,2000,6782.709755433145
18859,2001,6249.723075242844
18859,2002,7032.925803448623
18859,2003,4971.009292797641
18859,2004,3866.4246814373396
18859,2005,1668.6117090048674
18859,2006,2561.591523329394
18859,2007,2153.9021379849632
18859,2008,1292.3412827909829
18859,2009,0
18859,2010,0
18859,2011,0
18859,2012,0
18859,2013,0
18859,2014,0
18859,2015,0
18859,2016,0
18859,2017,0
18859,2018,0
18859,2019,0
18934,1990,206211.33523226518
18934,1991,229773.28333010888
18934,1992,82643.28311568385
18934,1993,146784.3386681549
18934,1994,212158.87605817348
18934,1995,233128.0672964813
18934,1996,125815.14742984706
18934,1997,161586.12071872514
18934,1998,187489.23930722306
18934,1999,209691.91238307842
18934,2000,186969.30474403003
18934,2001,219559.7670834586
18934,2002,282467.3407983821
18934,2003,212158.87605817348
18934,2004,156652.19336853505
18934,2005,161586.12071872514
18934,2006,154185.22969344002
18934,2007,181321.83011948547
18934,2008,151718.266018345
18934,2009,162819.60255627267
18934,2010,210925.39422062595
18934,2011,249163.33118459908
18934,2012,114713.81089191938
18934,2013,166520.04806891523
18934,2014,165286.5662313677
18934,2015,162819.60255627267
18934,2016,115947.29272946689
18934,2017,151718.266018345
18934,2018,140616.9294804173
18934,2019,136916.48396777475
19140,1990,82791.6071006973
19140,1991,106294.50269704362
19140,1992,103932.40263710932
19140,1993,66608.0192275661
19140,1994,129515.59294248962
19140,1995,97445.06516625409
19140,1996,84082.34525948927
19140,1997,21174.771544565756
19140,1998,66916.38968695297
19140,1999,0
19140,2000,0
19140,2001,0
19140,2002,39432.68641720454
19140,2003,55838.68266681234
19140,2004,3721.0646777490697
19140,2005,0
19140,2006,0
19140,2007,0
19140,2008,5738.691812276286
19140,2009,10799.794024026543
19140,2010,34061.180030911615
19140,2011,18283.562963914545
19140,2012,12790.92324121475
19140,2013,18060.223374914356
19140,2014,3929.2625996984075
19140,2015,0
19140,2016,0
19140,2017,39471.418801520646
19140,2018,0
19140,2019,0
19301,1990,230236.6183418656
19301,1991,231222.34086687624
19301,1992,185456.65220564936
19301,1993,9645.241911398405
19301,1994,251158.61678939237
19301,1995,14429.630157794169
19301,1996,120679.08639536149
19301,1997,200032.77799216055
19301,1998,116152.8730357248
19301,1999,157577.3047466957
19301,2000,190675.7340542204
19301,2001,217401.17386775042
19301,2002,233230.85744960984
19301,2003,230352.7331619994
19301,2004,230352.7331619994
19301,2005,220484.87846161923
19301,2006,228913.67101819353
19301,2007,220793.2489210061
19301,2008,139668.25104384642
19301,2009,216309.3129884832
19301,2010,224399.505693759
19301,2011,296549.59177705005
19301,2012,159530.31765614552
19301,2013,228605.30055880666
19301,2014,215653.7412645577
19301,2015,217606.75417400876
19301,2016,211747.71544565805
19301,2017,145242.4863712205
19301,2018,186255.75746967556
19301,2019,174537.6800129741
19441,1990,236828.51280912387
19441,1991,249163.33118459908
19441,1992,152951.7478558925
19441,1993,90044.17414096897
19441,1994,262731.6313976218
19441,1995,244229.403834409
19441,1996,158913.57673737177
19441,1997,104332.00542589441
19441,1998,153979.64938718168
19441,1999,137224.85442716163
19441,2000,228502.51040567813
19441,2001,189956.20298231812
19441,2002,267357.188288425
19441,2003,255330.74037233667
19441,2004,137430.43473341997
19441,2005,251321.92440030724
19441,2006,242379.1810780877
19441,2007,242584.76138434606
19441,2008,188517.14083851225
19441,2009,172893.03756291117
19441,2010,209486.33207682008
19441,2011,244640.56444692443
19441,2012,249368.91149085743
19441,2013,140616.9294804173
19441,2014,177415.80430058457
19441,2015,193862.22880121903
19441,2016,169295.38220339714
19441,2017,209794.70253620698
19441,2018,182863.68241641988
19441,2019,195918.03186379737
20063,1990,68371.06194313365
20063,1991,150189.43839413687
20063,1992,65977.9214657451
20063,1993,2701.27340187359
20063,1994,99273.6902272357
20063,1995,84772.89423430247
20063,1996,47662.93954269999
20063,1997,43787.42986103213
20063,1998,44991.94947492812
20063,1999,1224.203781062105
20063,2000,45580.581781530345
20063,2001,39671.54621493187
20063,2002,0
20063,2003,56435.642890292525
20063,2004,46039.37429317143
20063,2005,23677.403309107485
20063,2006,40660.67561502935
20063,2007,81366.7762312113
20063,2008,23505.923929756485
20063,2009,32351.685820869425
20063,2010,45660.45407522363
20063,2011,59742.20443252429
20063,2012,0
20063,2013,0
20063,2014,0
20063,2015,0
20063,2016,0
20063,2017,0
20063,2018,0
20063,2019,0
20283,1990,92212.75233974298
20283,1991,97991.49386136878
20283,1992,72187.59483163839
20283,1993,95714.26284525456
20283,1994,302662.9972628961
20283,1995,0
20283,1996,0
20283,1997,0
20283,1998,0
20283,1999,0
20283,2000,0
20283,2001,0
20283,2002,0
20283,2003,0
20283,2004,0
20283,2005,0
20283,2006,0
20283,2007,0
20283,2008,0
20283,2009,0
20283,2010,0
20283,2011,0
20283,2012,0
20283,2013,0
20283,2014,0
20283,2015,0
20283,2016,0
20283,2017,0
20283,2018,0
20283,2019,0
20501,1990,11406.217789413535
20501,1991,15453.585392108647
20501,1992,15453.585392108647
20501,1993,0
20501,1994,0
20501,1995,0
20501,1996,0
20501,1997,0
