Date,WaterYear,stage_masl,stage_cd,discharge_cms,discharge_cd
2005-04-30,2005,-9999,A,0,A
2005-05-01,2005,-9999,A,0,A
2005-05-02,2005,-9999,A,0,A
2005-05-03,2005,-9999,A,0,A
2005-05-04,2005,-9999,A,0,A
2005-05-05,2005,-9999,A,0,A
2005-05-06,2005,-9999,A,0,A
2005-05-07,2005,-9999,A,0,A
2005-05-08,2005,-9999,A,0,A
2005-05-09,2005,-9999,A,0,A
2005-05-10,2005,-9999,A,0,A
2005-05-11,2005,-9999,A,0,A
2005-05-12,2005,-9999,A,0,A
2005-05-13,2005,-9999,A,0,A
2005-05-14,2005,-9999,A,0,A
2005-05-15,2005,-9999,A,0,A
2005-05-16,2005,-9999,A,0,A
2005-05-17,2005,-9999,Gapfill,0,A
2005-05-18,2005,-9999,A,0,A
2005-05-19,2005,-9999,A,0,A
2005-05-20,2005,-9999,A,0,A
2005-05-21,2005,-9999,A,0,A
2005-05-22,2005,-9999,A,0,A
2005-05-23,2005,-9999,A,0,A
2005-05-24,2005,-9999,A,0,A
2005-05-25,2005,-9999,A,0,A
2005-05-26,2005,-9999,A,0,A
2005-05-27,2005,-9999,A,0,A
2005-05-28,2005,-9999,A,0,A
2005-05-29,2005,-9999,A,0,A
2005-05-30,2005,-9999,A,0,A
2005-05-31,2005,-9999,A,0,A
2005-06-01,2005,-9999,A,0,A
2005-06-02,2005,-9999,A,0,A
2005-06-03,2005,-9999,A,0,A
2005-06-04,2005,-9999,A,0,A
2005-06-05,2005,-9999,A,0,A
2005-06-06,2005,-9999,A,0,A
2005-06-07,2005,-9999,A,0,A
2005-06-08,2005,-9999,A,0,A
2005-06-09,2005,-9999,A,0,A
2005-06-10,2005,-9999,A,0,A
2005-06-11,2005,-9999,A,0,A
2005-06-12,2005,-9999,A,0,A
2005-06-13,2005,-9999,A,0,A
2005-06-14,2005,-9999,A,0,A
2005-06-15,2005,-9999,A,0,A
2005-06-16,2005,-9999,A,0,A
2005-06-17,2005,-9999,A,0,A
2005-06-18,2005,-9999,A,0,A
2005-06-19,2005,-9999,A,0,A
2005-06-20,2005,-9999,A,0,A
2005-06-21,2005,-9999,A,0,A
2005-06-22,2005,-9999,A,0,A
2005-06-23,2005,-9999,A,0,A
2005-06-24,2005,-9999,A,0,A
2005-06-25,2005,-9999,A,0,A
2005-06-26,2005,-9999,A,0,A
2005-06-27,2005,-9999,A,0,A
2005-06-28,2005,-9999,A,0,A
2005-06-29,2005,-9999,A,0,A
2005-06-30,2005,-9999,A,0,A
2005-07-01,2005,-9999,A,0,A
2005-07-02,2005,-9999,A,0,A
2005-07-03,2005,-9999,A,0,A
2005-07-04,2005,-9999,A,0,A
2005-07-05,2005,-9999,A,0,A
2005-07-06,2005,-9999,A,0,A
2005-07-07,2005,-9999,A,0,A
2005-07-08,2005,-9999,A,0,A
2005-07-09,2005,-9999,A,0,A
2005-07-10,2005,-9999,A,0,A
2005-07-11,2005,-9999,A,0,A
2005-07-12,2005,-9999,A,0,A
2005-07-13,2005,-9999,A,0,A
2005-07-14,2005,-9999,A,0,A
2005-07-15,2005,-9999,Gapfill,0,A
2005-07-16,2005,-9999,A,0,A
2005-07-17,2005,-9999,A,0,A
2005-07-18,2005,-9999,A,0,A
2005-07-19,2005,-9999,A,0,A
2005-07-20,2005,-9999,A,0,A
2005-07-21,2005,-9999,A,0,A
2005-07-22,2005,-9999,A,0,A
2005-07-23,2005,-9999,A,0,A
2005-07-24,2005,-9999,A,0,A
2005-07-25,2005,-9999,A,0,A
2005-07-26,2005,-9999,A,0,A
2005-07-27,2005,-9999,A,0,A
2005-07-28,2005,-9999,A,0,A
2005-07-29,2005,-9999,A,0,A
2005-07-30,2005,-9999,A,0,A
2005-07-31,2005,-9999,A,0,A
2005-08-01,2005,-9999,A,0,A
2005-08-02,2005,-9999,A,0,A
2005-08-03,2005,-9999,A,0,A
2005-08-04,2005,-9999,A,0,A
2005-08-05,2005,-9999,A,0,A
2005-08-06,2005,-9999,A,0,A
2005-08-07,2005,-9999,A,0,A
2005-08-08,2005,-9999,A,0,A
2005-08-09,2005,-9999,A,0,A
2005-08-10,2005,-9999,A,0,A
2005-08-11,2005,-9999,A,0,A
2005-08-12,2005,-9999,A,0,A
2005-08-13,2005,-9999,A,0,A
2005-08-14,2005,-9999,A,0,A
2005-08-15,2005,-9999,A,0,A
2005-08-16,2005,-9999,A,0,A
2005-08-17,2005,-9999,A,0,A
2005-08-18,2005,-9999,A,0,A
2005-08-19,2005,-9999,A,0,A
2005-08-20,2005,-9999,A,0,A
2005-08-21,2005,-9999,A,0,A
2005-08-22,2005,-9999,A,0,A
2005-08-23,2005,-9999,A,0,A
2005-08-24,2005,-9999,A,0,A
2005-08-25,2005,-9999,A,0,A
2005-08-26,2005,-9999,A,0,A
2005-08-27,2005,-9999,A,0,A
2005-08-28,2005,-9999,A,0,A
2005-08-29,2005,-9999,A,0,A
2005-08-30,2005,-9999,A,0,A
2005-08-31,2005,-9999,A,0,A
2005-09-01,2005,-9999,A,0,A
2005-09-02,2005,-9999,A,0,A
2005-09-03,2005,-9999,A,0,A
2005-09-04,2005,-9999,A,0,A
2005-09-05,2005,-9999,A,0,A
2005-09-06,2005,-9999,A,0,A
2005-09-07,2005,-9999,A,0,A
2005-09-08,2005,-9999,A,0,A
2005-09-09,2005,-9999,A,0,A
2005-09-10,2005,-9999,A,0,A
2005-09-11,2005,-9999,A,0,A
2005-09-12,2005,-9999,A,0,A
2005-09-13,2005,-9999,A,0,A
2005-09-14,2005,-9999,A,0,A
2005-09-15,2005,-9999,A,0,A
2005-09-16,2005,-9999,A,0,A
2005-09-17,2005,-9999,A,0,A
2005-09-18,2005,-9999,A,0,A
2005-09-19,2005,-9999,A,0,A
2005-09-20,2005,-9999,A,0,A
2005-09-21,2005,-9999,A,0,A
2005-09-22,2005,-9999,A,0,A
2005-09-23,2005,-9999,A,0,A
2005-09-24,2005,-9999,A,0,A
2005-09-25,2005,-9999,A,0,A
2005-09-26,2005,-9999,A,0,A
2005-09-27,2005,-9999,A,0,A
2005-09-28,2005,-9999,A,0,A
2005-09-29,2005,-9999,A,0,A
2005-09-30,2005,-9999,A,0,A
2005-10-01,2006,-9999,A,0,A
2005-10-02,2006,-9999,A,0,A
2005-10-03,2006,-9999,A,0,A
2005-10-04,2006,-9999,A,0,A
2005-10-05,2006,-9999,A,0,A
2005-10-06,2006,-9999,A,0,A
2005-10-07,2006,-9999,A,0,A
2005-10-08,2006,-9999,A,0,A
2005-10-09,2006,-9999,A,0,A
2005-10-10,2006,-9999,A,0,A
2005-10-11,2006,-9999,A,0,A
2005-10-12,2006,-9999,A,0,A
2005-10-13,2006,-9999,A,0,A
2005-10-14,2006,-9999,A,0,A
2005-10-15,2006,-9999,A,0,A
2005-10-16,2006,-9999,A,0,A
2005-10-17,2006,-9999,A,0,A
2005-10-18,2006,-9999,A,0,A
2005-10-19,2006,-9999,A,0,A
2005-10-20,2006,-9999,A,0,A
2005-10-21,2006,-9999,A,0,A
2005-10-22,2006,-9999,A,0,A
2005-10-23,2006,-9999,A,0,A
2005-10-24,2006,-9999,A,0,A
2005-10-25,2006,-9999,A,0,A
2005-10-26,2006,-9999,A,0,A
2005-10-27,2006,-9999,A,0,A
2005-10-28,2006,-9999,A,0,A
2005-10-29,2006,-9999,A,0,A
2005-10-30,2006,-9999,A,0,A
2005-10-31,2006,-9999,A,0,A
2005-11-01,2006,-9999,A,0,A
2005-11-02,2006,-9999,A,0,A
2005-11-03,2006,-9999,A,0,A
2005-11-04,2006,-9999,A,0,A
2005-11-05,2006,-9999,A,0,A
2005-11-06,2006,-9999,A,0,A
2005-11-07,2006,-9999,A,0,A
2005-11-08,2006,-9999,A,0,A
2005-11-09,2006,-9999,A,0,A
2005-11-10,2006,-9999,A,0,A
2005-11-11,2006,-9999,A,0,A
2005-11-12,2006,-9999,A,0,A
2005-11-13,2006,-9999,A,0,A
2005-11-14,2006,-9999,A,0,A
2005-11-15,2006,-9999,A,0,A
2005-11-16,2006,-9999,A,0,A
2005-11-17,2006,-9999,A,0,A
2005-11-18,2006,-9999,A,0,A
2005-11-19,2006,-9999,A,0,A
2005-11-20,2006,-9999,A,0,A
2005-11-21,2006,-9999,A,0,A
2005-11-22,2006,-9999,A,0,A
2005-11-23,2006,-9999,A,0,A
2005-11-24,2006,-9999,A,0,A
2005-11-25,2006,-9999,A,0,A
2005-11-26,2006,-9999,A,0,A
2005-11-27,2006,-9999,A,0,A
2005-11-28,2006,-9999,A,0,A
2005-11-29,2006,-9999,A,0,A
2005-11-30,2006,-9999,A,0,A
2005-12-01,2006,-9999,A,0,A
2005-12-02,2006,-9999,A,0,A
2005-12-03,2006,-9999,A,0,A
2005-12-04,2006,-9999,A,0,A
2005-12-05,2006,-9999,A,0,A
2005-12-06,2006,-9999,A,0,A
2005-12-07,2006,-9999,A,0,A
2005-12-08,2006,-9999,A,0,A
2005-12-09,2006,-9999,A,0,A
2005-12-10,2006,-9999,A,0,A
2005-12-11,2006,-9999,A,0,A
2005-12-12,2006,-9999,A,0,A
2005-12-13,2006,-9999,A,0,A
2005-12-14,2006,-9999,A,0,A
2005-12-15,2006,-9999,A,0,A
2005-12-16,2006,-9999,A,0,A
2005-12-17,2006,-9999,A,0,A
2005-12-18,2006,-9999,A,0,A
2005-12-19,2006,-9999,A,0,A
2005-12-20,2006,-9999,Gapfill,0,A e
2005-12-21,2006,-9999,Gapfill,0,A e
2005-12-22,2006,-9999,Gapfill,0,A e
2005-12-23,2006,-9999,Gapfill,0,A e
2005-12-24,2006,-9999,Gapfill,0,A e
2005-12-25,2006,-9999,Gapfill,0,A e
2005-12-26,2006,-9999,Gapfill,0,A e
2005-12-27,2006,-9999,Gapfill,0,A e
2005-12-28,2006,-9999,A,0,A
2005-12-29,2006,-9999,A,0,A
2005-12-30,2006,-9999,A,0,A
2005-12-31,2006,-9999,A,0,A
2006-01-01,2006,-9999,A,0,A
2006-01-02,2006,-9999,A,0,A
2006-01-03,2006,-9999,A,0,A
2006-01-04,2006,-9999,A,0,A
2006-01-05,2006,-9999,A,0,A
2006-01-06,2006,-9999,A,0,A
2006-01-07,2006,-9999,A,0,A
2006-01-08,2006,-9999,A,0,A
2006-01-09,2006,-9999,A,0,A
2006-01-10,2006,-9999,A,0,A
2006-01-11,2006,-9999,A,0,A
2006-01-12,2006,-9999,A,0,A
2006-01-13,2006,-9999,A,0,A
2006-01-14,2006,-9999,A,0,A
2006-01-15,2006,-9999,A,0,A
2006-01-16,2006,-9999,A,0,A
2006-01-17,2006,-9999,A,0,A
2006-01-18,2006,-9999,A,0,A
2006-01-19,2006,-9999,A,0,A
2006-01-20,2006,-9999,A,0,A
2006-01-21,2006,-9999,A,0,A
2006-01-22,2006,-9999,A,0,A
2006-01-23,2006,-9999,A,0,A
2006-01-24,2006,-9999,A,0,A
2006-01-25,2006,-9999,A,0,A
2006-01-26,2006,-9999,A,0,A
2006-01-27,2006,-9999,A,0,A
2006-01-28,2006,-9999,A,0,A
2006-01-29,2006,-9999,A,0,A
2006-01-30,2006,-9999,A,0,A
2006-01-31,2006,-9999,A,0,A
2006-02-01,2006,-9999,A,0,A
2006-02-02,2006,-9999,A,0,A
2006-02-03,2006,-9999,A,0,A
2006-02-04,2006,-9999,A,0,A
2006-02-05,2006,-9999,A,0,A
2006-02-06,2006,-9999,A,0,A
2006-02-07,2006,-9999,A,0,A
2006-02-08,2006,-9999,A,0,A
2006-02-09,2006,-9999,A,0,A
2006-02-10,2006,-9999,A,0,A
2006-02-11,2006,-9999,A,0,A
2006-02-12,2006,-9999,A,0,A
2006-02-13,2006,-9999,A,0,A
2006-02-14,2006,-9999,A,0,A
2006-02-15,2006,-9999,A,0,A
2006-02-16,2006,-9999,A,0,A
2006-02-17,2006,-9999,A,0,A
2006-02-18,2006,-9999,A,0,A
2006-02-19,2006,-9999,A,0,A
2006-02-20,2006,-9999,A,0,A
2006-02-21,2006,-9999,A,0,A
2006-02-22,2006,-9999,A,0,A
2006-02-23,2006,-9999,A,0,A
2006-02-24,2006,-9999,A,0,A
2006-02-25,2006,-9999,A,0,A
2006-02-26,2006,-9999,A,0,A
2006-02-27,2006,-9999,A,0,A
2006-02-28,2006,-9999,A,0,A
2006-03-01,2006,-9999,A,0,A
2006-03-02,2006,-9999,A,0,A
2006-03-03,2006,-9999,A,0,A
2006-03-04,2006,-9999,A,0,A
2006-03-05,2006,-9999,A,0,A
2006-03-06,2006,-9999,A,0,A
2006-03-07,2006,-9999,A,0,A
2006-03-08,2006,-9999,A,0,A
2006-03-09,2006,-9999,A,0,A
2006-03-10,2006,-9999,A,0,A
2006-03-11,2006,-9999,A,0,A
2006-03-12,2006,-9999,A,0,A
2006-03-13,2006,-9999,A,0,A
2006-03-14,2006,-9999,A,0,A
2006-03-15,2006,-9999,A,0,A
2006-03-16,2006,-9999,A,0,A
2006-03-17,2006,-9999,A,0,A
2006-03-18,2006,-9999,A,0,A
2006-03-19,2006,-9999,A,0,A
2006-03-20,2006,-9999,A,0,A
2006-03-21,2006,-9999,A,0,A
2006-03-22,2006,-9999,A,0,A
2006-03-23,2006,-9999,A,0,A
2006-03-24,2006,-9999,A,0,A
2006-03-25,2006,-9999,A,0,A
2006-03-26,2006,-9999,A,0,A
2006-03-27,2006,-9999,A,0,A
2006-03-28,2006,-9999,A,0,A
2006-03-29,2006,-9999,A,0,A
2006-03-30,2006,-9999,A,0,A
2006-03-31,2006,-9999,A,0,A
2006-04-01,2006,-9999,A,0,A
2006-04-02,2006,-9999,A,0,A
2006-04-03,2006,-9999,A,0,A
2006-04-04,2006,-9999,A,0,A
2006-04-05,2006,-9999,A,0,A
2006-04-06,2006,-9999,A,0,A
2006-04-07,2006,-9999,A,0,A
2006-04-08,2006,-9999,A,0,A
2006-04-09,2006,-9999,A,0,A
2006-04-10,2006,-9999,A,0,A
2006-04-11,2006,-9999,A,0,A
2006-04-12,2006,-9999,A,0,A
2006-04-13,2006,-9999,A,0,A
2006-04-14,2006,-9999,A,0,A
2006-04-15,2006,-9999,A,0,A
2006-04-16,2006,-9999,A,0,A
2006-04-17,2006,-9999,A,0,A
2006-04-18,2006,-9999,A,0,A
2006-04-19,2006,-9999,A,0,A
2006-04-20,2006,-9999,A,0,A
2006-04-21,2006,-9999,A,0,A
2006-04-22,2006,-9999,A,0,A
2006-04-23,2006,-9999,A,0,A
2006-04-24,2006,-9999,A,0,A
2006-04-25,2006,-9999,A,0,A
2006-04-26,2006,-9999,A,0,A
2006-04-27,2006,-9999,A,0,A
2006-04-28,2006,-9999,A,0,A
2006-04-29,2006,-9999,A,0,A
2006-04-30,2006,-9999,A,0,A
2006-05-01,2006,-9999,A,0,A
2006-05-02,2006,-9999,A,0,A
2006-05-03,2006,-9999,A,0,A
2006-05-04,2006,-9999,A,0,A
2006-05-05,2006,-9999,A,0,A
2006-05-06,2006,-9999,A,0,A
2006-05-07,2006,-9999,A,0,A
2006-05-08,2006,-9999,A,0,A
2006-05-09,2006,-9999,A,0,A
2006-05-10,2006,-9999,A,0,A
2006-05-11,2006,-9999,A,0,A
2006-05-12,2006,-9999,A,0,A
2006-05-13,2006,-9999,A,0,A
2006-05-14,2006,-9999,A,0,A
2006-05-15,2006,-9999,A,0,A
2006-05-16,2006,-9999,A,0,A
2006-05-17,2006,-9999,A,0,A
2006-05-18,2006,-9999,A,0,A
2006-05-19,2006,-9999,A,0,A
2006-05-20,2006,-9999,A,0,A
2006-05-21,2006,-9999,A,0,A
2006-05-22,2006,-9999,A,0,A
2006-05-23,2006,-9999,A,0,A
2006-05-24,2006,-9999,A,0,A
2006-05-25,2006,-9999,A,0,A
2006-05-26,2006,-9999,A,0,A
2006-05-27,2006,-9999,A,0,A
2006-05-28,2006,-9999,A,0,A
2006-05-29,2006,-9999,A,0,A
2006-05-30,2006,-9999,A,0,A
2006-05-31,2006,-9999,A,0,A
2006-06-01,2006,-9999,A,0,A
2006-06-02,2006,-9999,A,0,A
2006-06-03,2006,-9999,A,0,A
2006-06-04,2006,-9999,A,0,A
2006-06-05,2006,-9999,A,0,A
2006-06-06,2006,-9999,A,0,A
2006-06-07,2006,-9999,A,0,A
2006-06-08,2006,-9999,A,0,A
2006-06-09,2006,-9999,A,0,A
2006-06-10,2006,-9999,A,0,A
2006-06-11,2006,-9999,A,0,A
2006-06-12,2006,-9999,A,0,A
2006-06-13,2006,-9999,A,0,A
2006-06-14,2006,-9999,A,0,A
2006-06-15,2006,-9999,A,0,A
2006-06-16,2006,-9999,A,0,A
2006-06-17,2006,-9999,A,0,A
2006-06-18,2006,-9999,A,0,A
2006-06-19,2006,-9999,A,0,A
2006-06-20,2006,-9999,A,0,A
2006-06-21,2006,-9999,A,0,A
2006-06-22,2006,-9999,A,0,A
2006-06-23,2006,-9999,A,0,A
2006-06-24,2006,-9999,A,0,A
2006-06-25,2006,-9999,A,0,A
2006-06-26,2006,-9999,A,0,A
2006-06-27,2006,-9999,A,0,A
2006-06-28,2006,-9999,A,0,A
2006-06-29,2006,-9999,A,0,A
2006-06-30,2006,-9999,A,0,A
2006-07-01,2006,-9999,A,0,A
2006-07-02,2006,-9999,A,0,A
2006-07-03,2006,-9999,A,0,A
2006-07-04,2006,-9999,A,0,A
2006-07-05,2006,-9999,A,0,A
2006-07-06,2006,-9999,A,0,A
2006-07-07,2006,-9999,A,0,A
2006-07-08,2006,-9999,A,0,A
2006-07-09,2006,-9999,A,0,A
2006-07-10,2006,-9999,A,0,A
2006-07-11,2006,-9999,A,0,A
2006-07-12,2006,-9999,A,0,A
2006-07-13,2006,-9999,A,0,A
2006-07-14,2006,-9999,A,0,A
2006-07-15,2006,-9999,A,0,A
2006-07-16,2006,-9999,A,0,A
2006-07-17,2006,-9999,A,0,A
2006-07-18,2006,-9999,A,0,A
2006-07-19,2006,-9999,A,0,A
2006-07-20,2006,-9999,A,0,A
2006-07-21,2006,-9999,A,0,A
2006-07-22,2006,-9999,A,0,A
2006-07-23,2006,-9999,A,0,A
2006-07-24,2006,-9999,A,0,A
2006-07-25,2006,-9999,A,0,A
2006-07-26,2006,-9999,A,0,A
2006-07-27,2006,-9999,A,0,A
2006-07-28,2006,-9999,A,0,A
2006-07-29,2006,-9999,A,0,A
2006-07-30,2006,-9999,A,0,A
2006-07-31,2006,-9999,A,0,A
2006-08-01,2006,-9999,A,0,A
2006-08-02,2006,-9999,A,0,A
2006-08-03,2006,-9999,A,0,A
2006-08-04,2006,-9999,A,0,A
2006-08-05,2006,-9999,A,0,A
2006-08-06,2006,-9999,A,0,A
2006-08-07,2006,-9999,A,0,A
2006-08-08,2006,-9999,A,0,A
2006-08-09,2006,-9999,A,0,A
2006-08-10,2006,-9999,A,0,A
2006-08-11,2006,-9999,A,0,A
2006-08-12,2006,-9999,A,0,A
2006-08-13,2006,-9999,A,0,A
2006-08-14,2006,-9999,A,0,A
2006-08-15,2006,-9999,A,0,A
2006-08-16,2006,-9999,A,0,A
2006-08-17,2006,-9999,A,0,A
2006-08-18,2006,-9999,A,0,A
2006-08-19,2006,593.107288,A,0,A
2006-08-20,2006,593.207872,A,0.6201389403648001,A
2006-08-21,2006,594.494128,A,18.802386137088003,A
2006-08-22,2006,595.271368,A,45.30695454720001,A
2006-08-23,2006,594.93304,A,31.431699717120004,A
2006-08-24,2006,594.987904,A,33.41387897856001,A
2006-08-25,2006,594.524608,A,18.405950284800003,A
2006-08-26,2006,594.167992,A,9.174658295808001,A
2006-08-27,2006,594.009496,A,6.173072557056001,A
2006-08-28,2006,593.838808,A,3.3980215910400005,A
2006-08-29,2006,593.726032,A,1.7782979659776001,A
2006-08-30,2006,593.65288,A,0.9684361534464002,A
2006-08-31,2006,593.604112,A,0.5436834545664001,A
2006-09-01,2006,593.573632,A,0.3454655284224,A
2006-09-02,2006,593.552296,A,0.23049913125888005,A
2006-09-03,2006,593.534008,A,0.14384958068736003,A
2006-09-04,2006,593.51572,A,0.07758815966208002,A
2006-09-05,2006,593.494384,A,0.029449520455680004,A
2006-09-06,2006,593.473048,A,0.006796043182080001,A
2006-09-07,2006,593.460856,A,2.8316846592000005e-4,A
2006-09-08,2006,593.45476,A,0,A
2006-09-09,2006,593.448664,A,0,A
2006-09-10,2006,593.436472,A,0,A
2006-09-11,2006,593.415136,A,0,A
2006-09-12,2006,593.399896,A,0,A
2006-09-13,2006,593.387704,A,0,A
2006-09-14,2006,593.372464,A,0,A
2006-09-15,2006,593.351128,A,0,A
2006-09-16,2006,593.341984,A,0,A
2006-09-17,2006,593.320648,A,0,A
2006-09-18,2006,593.3054079999999,A,0,A
2006-09-19,2006,593.290168,A,0,A
2006-09-20,2006,593.277976,A,0,A
2006-09-21,2006,593.27188,A,0,A
2006-09-22,2006,593.25664,A,0,A
2006-09-23,2006,593.2414,A,0,A
2006-09-24,2006,593.22616,A,0,A
2006-09-25,2006,593.213968,A,0,A
2006-09-26,2006,593.201776,A,0,A
2006-09-27,2006,593.189584,A,0,A
2006-09-28,2006,593.177392,A,0,A
2006-09-29,2006,593.168248,A,0,A
2006-09-30,2006,593.156056,A,0,A
2006-10-01,2007,593.143864,A,0,A
2006-10-02,2007,593.13472,A,0,A
2006-10-03,2007,593.125576,A,0,A
2006-10-04,2007,593.113384,A,0,A
2006-10-05,2007,593.107288,A,0,A
2006-10-06,2007,-9999,A,0,A
2006-10-07,2007,-9999,A,0,A
2006-10-08,2007,-9999,A,0,A
2006-10-09,2007,-9999,A,0,A
2006-10-10,2007,-9999,A,0,A
2006-10-11,2007,-9999,A,0,A
2006-10-12,2007,-9999,A,0,A
2006-10-13,2007,-9999,A,0,A
2006-10-14,2007,-9999,A,0,A
2006-10-15,2007,-9999,A,0,A
2006-10-16,2007,-9999,A,0,A
2006-10-17,2007,-9999,A,0,A
2006-10-18,2007,-9999,A,0,A
2006-10-19,2007,-9999,A,0,A
2006-10-20,2007,-9999,A,0,A
2006-10-21,2007,-9999,A,0,A
2006-10-22,2007,-9999,A,0,A
2006-10-23,2007,-9999,A,0,A
2006-10-24,2007,-9999,A,0,A
2006-10-25,2007,-9999,A,0,A
2006-10-26,2007,-9999,A,0,A
2006-10-27,2007,593.110336,A,0,A
2006-10-28,2007,-9999,A,0,A
2006-10-29,2007,-9999,A,0,A
2006-10-30,2007,-9999,A,0,A
2006-10-31,2007,-9999,A,0,A
2006-11-01,2007,-9999,A,0,A
2006-11-02,2007,-9999,A,0,A
2006-11-03,2007,-9999,A,0,A
2006-11-04,2007,-9999,A,0,A
2006-11-05,2007,-9999,A,0,A
2006-11-06,2007,-9999,A,0,A
2006-11-07,2007,-9999,A,0,A
2006-11-08,2007,-9999,A,0,A
2006-11-09,2007,-9999,A,0,A
2006-11-10,2007,-9999,A,0,A
2006-11-11,2007,-9999,A,0,A
2006-11-12,2007,-9999,A,0,A
2006-11-13,2007,-9999,A,0,A
2006-11-14,2007,-9999,A,0,A
2006-11-15,2007,-9999,A,0,A
2006-11-16,2007,-9999,A,0,A
2006-11-17,2007,-9999,A,0,A
2006-11-18,2007,-9999,A,0,A
2006-11-19,2007,-9999,A,0,A
2006-11-20,2007,-9999,A,0,A
2006-11-21,2007,-9999,A,0,A
2006-11-22,2007,-9999,A,0,A
2006-11-23,2007,-9999,A,0,A
2006-11-24,2007,-9999,A,0,A
2006-11-25,2007,-9999,A,0,A
2006-11-26,2007,-9999,A,0,A
2006-11-27,2007,-9999,A,0,A
2006-11-28,2007,-9999,A,0,A
2006-11-29,2007,-9999,Gapfill,0,A
2006-11-30,2007,-9999,Gapfill,0,A
2006-12-01,2007,-9999,A,0,A
2006-12-02,2007,-9999,A,0,A
2006-12-03,2007,-9999,A,0,A
2006-12-04,2007,-9999,A,0,A
2006-12-05,2007,-9999,A,0,A
2006-12-06,2007,-9999,A,0,A
2006-12-07,2007,-9999,A,0,A
2006-12-08,2007,-9999,A,0,A
2006-12-09,2007,-9999,A,0,A
2006-12-10,2007,-9999,A,0,A
2006-12-11,2007,-9999,A,0,A
2006-12-12,2007,-9999,A,0,A
2006-12-13,2007,-9999,A,0,A
2006-12-14,2007,-9999,A,0,A
2006-12-15,2007,-9999,A,0,A
2006-12-16,2007,-9999,A,0,A
2006-12-17,2007,-9999,A,0,A
2006-12-18,2007,-9999,A,0,A
2006-12-19,2007,-9999,A,0,A
2006-12-20,2007,-9999,A,0,A
2006-12-21,2007,-9999,A,0,A
2006-12-22,2007,-9999,A,0,A
2006-12-23,2007,-9999,A,0,A
2006-12-24,2007,-9999,A,0,A
2006-12-25,2007,-9999,A,0,A
2006-12-26,2007,-9999,A,0,A
2006-12-27,2007,-9999,A,0,A
2006-12-28,2007,-9999,A,0,A
2006-12-29,2007,-9999,A,0,A
2006-12-30,2007,-9999,A,0,A
2006-12-31,2007,-9999,A,0,A
2007-01-01,2007,-9999,A,0,A
2007-01-02,2007,593.902816,A,8.296836051456001,A
2007-01-03,2007,594.518512,A,17.839613352960004,A
2007-01-04,2007,594.478888,A,16.735256335872002,A
2007-01-05,2007,594.268576,A,11.440006023168001,A
2007-01-06,2007,594.052168,A,6.909310568448001,A
2007-01-07,2007,593.875384,A,3.9926753694720007,A
2007-01-08,2007,593.747368,A,2.3333081591808007,A
2007-01-09,2007,593.658976,A,1.4583175994880002,A
2007-01-10,2007,593.6224,A,1.1355055483392003,A
2007-01-11,2007,593.558392,A,0.6739409488896001,A
2007-01-12,2007,593.518768,A,0.44457449149440004,A
2007-01-13,2007,593.501242,Gapfill,0.28316846592000006,A e
2007-01-14,2007,593.483716,Gapfill,0.25485161932800005,A e
2007-01-15,2007,593.46619,Gapfill,0.19821792614400002,A e
2007-01-16,2007,593.448664,A,0.14469908608512003,A
2007-01-17,2007,593.421232,A,0.06796043182080001,A
2007-01-18,2007,593.402944,Gapfill,0.028316846592000004,A e
2007-01-19,2007,593.384656,Gapfill,0.0028316846592000007,A e
2007-01-20,2007,593.366368,Gapfill,0.0014158423296000003,A e
2007-01-21,2007,593.34808,Gapfill,2.8316846592000005e-4,A e
2007-01-22,2007,593.329792,A,0,A e
2007-01-23,2007,593.3157712,Gapfill,0,A e
2007-01-24,2007,593.3017504,Gapfill,0,A e
2007-01-25,2007,593.2877296,Gapfill,0,A e
2007-01-26,2007,593.2737088,Gapfill,0,A e
2007-01-27,2007,593.259688,A,0,A
2007-01-28,2007,593.247496,A,0,A
2007-01-29,2007,593.238352,A,0,A
2007-01-30,2007,593.220064,A,0,A
2007-01-31,2007,593.21092,A,0,A
2007-02-01,2007,593.198728,A,0,A
2007-02-02,2007,593.186536,A,0,A
2007-02-03,2007,593.174344,A,0,A
2007-02-04,2007,593.1652,A,0,A
2007-02-05,2007,593.168248,A,0,A
2007-02-06,2007,593.18044,A,0,A
2007-02-07,2007,593.1652,A,0,A
2007-02-08,2007,593.153008,A,0,A
2007-02-09,2007,593.143864,A,0,A
2007-02-10,2007,593.140816,A,0,A
2007-02-11,2007,593.137768,A,0,A
2007-02-12,2007,593.14996,A,0,A
2007-02-13,2007,593.131672,A,0,A
2007-02-14,2007,593.122528,A,0,A
2007-02-15,2007,593.116432,A,0,A
2007-02-16,2007,593.122528,A,0,A
2007-02-17,2007,593.116432,A,0,A
2007-02-18,2007,593.131672,A,0,A
2007-02-19,2007,593.14996,A,0,A
2007-02-20,2007,593.427328,A,1.0732084858368,A
2007-02-21,2007,594.012544,A,6.286339943424001,A
2007-02-22,2007,594.213712,A,10.165747926528002,A
2007-02-23,2007,593.985112,A,5.776636704768001,A
2007-02-24,2007,594.24724,A,13.337234744832003,A
2007-02-25,2007,594.747112,A,25.570112472576003,A
2007-02-26,2007,594.466696,A,16.395454176768002,A
2007-02-27,2007,594.097888,A,7.872083352576001,A
2007-02-28,2007,594.0033999999999,A,6.003171477504001,A
