,obs,resid
2007-05-22,1.7685000000000173,-0.019877757345314606
2007-05-23,1.788000000000011,0.010894726412121969
2007-05-24,2.040200000000027,-0.050751094334603675
2007-05-25,2.455500000000029,-0.12993370510197
2007-05-26,2.3634000000000697,-0.12821693271235102
2007-05-27,2.3870000000000573,-0.1194426522049774
2007-05-28,2.273900000000026,-0.03578629838966396
2007-05-29,2.1796000000000504,0.034804770044232214
2007-05-30,2.132400000000075,0.038495821947746034
2007-05-31,2.1216000000000577,0.019477251348636315
2007-06-01,2.1312000000000353,-0.017965419834211183
2007-06-02,2.0895000000000437,-0.009226960732005463
2007-06-03,2.054100000000062,-0.01315409377969523
2007-06-04,2.0061000000000604,0.017186784130297283
2007-06-05,1.963799999999992,0.0153180139175908
2007-06-06,1.930400000000077,0.027155826813666017
2007-06-07,1.897100000000023,0.013727679821572636
2007-06-08,1.8599000000000387,-0.004835432062124223
2007-06-09,1.8274000000000115,-0.08238743067410637
2007-06-10,1.803600000000074,-0.016010129601667256
2007-06-11,1.79200000000003,-0.04079421001715122
2007-06-12,1.770900000000097,-0.053564402876994155
2007-06-13,1.7538000000000693,-0.03746630894625014
2007-06-14,1.7531000000000176,-0.08500189088172982
2007-06-15,1.783800000000042,-0.08095301276198397
2007-06-16,1.9738000000000966,-0.15221307608938206
2007-06-17,2.0393000000000256,-0.13080933124085803
2007-06-18,1.955600000000004,-0.05962212004397216
2007-06-19,1.9379000000000133,-0.045964389064050426
2007-06-20,1.9322000000000799,-0.07990573173686766
2007-06-21,1.8779000000000678,-0.027826757374338484
2007-06-22,1.8327000000000453,-0.019699393284211553
2007-06-23,1.7999000000000933,-0.03259966433225525
2007-06-24,1.7783000000000584,-0.04998511124973515
2007-06-25,1.7497000000000753,-0.05429363210729221
2007-06-26,1.7294000000000551,-0.03338581867041057
2007-06-27,1.7128999999999905,-0.047606362266536806
2007-06-28,1.7076000000000704,-0.057672169303483845
2007-06-29,1.7019000000000233,-0.06392045147614844
2007-06-30,1.695600000000013,-0.05782519775738759
2007-07-01,1.6847999999999956,-0.043114969105567
2007-07-02,1.6788000000000238,-0.022967957688093676
2007-07-03,1.668100000000095,-0.018369675202951186
2007-07-04,1.6577000000000908,-0.013747647855839151
2007-07-05,1.655399999999986,-0.03385255783872765
2007-07-06,1.6476999999999862,-0.038574477861220924
2007-07-07,1.6460000000000719,-0.057126032421248585
2007-07-08,1.6403999999999996,-0.05132656073936115
2007-07-09,1.6496000000000777,-0.07358719935033697
2007-07-10,1.6639000000000124,-0.05239317546587419
2007-07-11,1.6527000000000953,-0.055087476260266666
2007-07-12,1.6405000000000882,-0.03545559664673403
2007-07-13,1.6701000000000477,-0.0410736591674743
2007-07-14,2.038000000000011,-0.13014942531674123
2007-07-15,3.281400000000076,0.2731380563708461
2007-07-16,4.080300000000079,0.3777897173102214
2007-07-17,4.212600000000066,0.2673410185742884
2007-07-18,3.5007000000000517,-0.0007094833757013141
2007-07-19,2.8396999999999935,0.09674013349500132
2007-07-20,2.54200000000003,0.107822328001558
2007-07-21,2.4113000000000966,0.16288332477263667
2007-07-22,2.3226000000000795,0.2123445950574827
2007-07-23,2.25120000000004,0.2494303712974566
2007-07-24,2.1937000000000353,0.2205930151128328
2007-07-25,2.1399999999999864,0.22728957233796798
2007-07-26,2.0961000000000922,0.24849267265068598
2007-07-27,2.0557000000000016,0.21363808553212138
2007-07-28,2.021000000000072,0.2275248138380599
2007-07-29,1.9862000000000535,0.21114994775212548
2007-07-30,1.9583000000000084,0.1868751130236892
2007-07-31,1.9528000000000247,0.18203010922590224
2007-08-01,1.9206000000000358,0.16892835285639318
2007-08-02,1.9465999999999894,0.1446824245945595
2007-08-03,2.081600000000094,0.08837595444175594
2007-08-04,2.0860000000000127,0.10575043438081488
2007-08-05,2.0054000000000087,0.12087684882401639
2007-08-06,1.936900000000037,0.154555048074287
2007-08-07,1.907199999999989,0.13101339051763183
2007-08-08,1.870300000000043,0.11658708166834764
2007-08-09,1.8423999999999978,0.1260381744378014
2007-08-10,1.8476000000000568,0.09857831763166836
2007-08-11,1.8103000000000975,0.09302588134401901
2007-08-12,1.773300000000063,0.07375348907772628
2007-08-13,1.7433000000000902,0.07561873641184835
2007-08-14,1.719699999999989,0.1044589228303634
2007-08-15,1.697400000000016,0.10510508589698286
2007-08-16,1.6714000000000624,0.07073756536061326
2007-08-17,1.6535000000000082,0.0670117772898382
2007-08-18,1.639099999999985,0.08172597624393285
2007-08-19,1.6303000000000338,0.0542753516863943
2007-08-20,1.6212000000000444,0.0209740630198465
2007-08-21,1.6073999999999842,0.06465994421247157
2007-08-22,1.5977000000000317,0.015192434130327115
2007-08-23,1.5877000000000407,0.05446254811265616
2007-08-24,1.5795000000000528,0.04437743196305277
2007-08-25,1.5815000000000055,0.04623231078947487
2007-08-26,1.570699999999988,0.04329990555403862
2007-08-27,1.5629999999999882,0.045298323852296374
2007-08-28,1.5486000000000786,0.027709127808222433
2007-08-29,1.5464000000000624,0.030163518755448315
2007-08-30,1.6075000000000728,0.011434144269836466
2007-08-31,1.6020000000000891,0.03251217823796715
2007-09-01,1.579900000000066,0.01890965466213057
2007-09-02,1.557700000000068,0.022579002468016363
2007-09-03,1.540200000000027,0.009871756134453236
2007-09-04,1.5278000000000702,0.007799240011293396
2007-09-05,1.5153000000000247,0.0210717736742998
2007-09-06,1.505899999999997,0.03603073444704341
2007-09-07,1.5111000000000558,0.014691123457240884
2007-09-08,1.5074000000000751,-0.0028661881308384984
2007-09-09,1.499900000000025,-0.009849624087796105
2007-09-10,1.4978000000000975,-0.00861693459721291
2007-09-11,1.5033000000000811,0.012027368069141176
2007-09-12,1.501800000000003,-0.0026334525475579795
2007-09-13,1.4844000000000506,-0.013583322667112263
2007-09-14,1.4799000000000433,-0.014478308790188965
2007-09-15,1.4755999999999858,0.014745831731230563
2007-09-16,1.4725000000000819,0.018412556163592164
2007-09-17,1.464900000000057,-0.01083490226407946
2007-09-18,1.4572000000000571,-0.027839575743680012
2007-09-19,1.4557000000000926,-0.027568881990164495
2007-09-20,1.4518000000000484,-0.005767986794293023
2007-09-21,1.4470000000000027,-0.008955037632714102
2007-09-22,1.4424000000000206,-0.014650175563394985
2007-09-23,1.4361000000000104,-0.014595320804226652
2007-09-24,1.432700000000068,-0.011223790941750522
2007-09-25,1.429399999999987,-0.0071632504342638015
2007-09-26,1.4273000000000593,-0.021376878897731544
2007-09-27,1.4258000000000948,-0.025073708074912826
2007-09-28,1.4209000000000742,-0.02901373901451354
2007-09-29,1.4184999999999945,-0.04118083324654265
2007-09-30,1.414600000000064,-0.03988890315064486
2007-10-01,1.4109000000000833,-0.04111956120080329
2007-10-02,1.4118000000000848,-0.03857567695159947
2007-10-03,1.4089999999999918,-0.03972568150563971
2007-10-04,1.4084000000000287,-0.03537017880125948
2007-10-05,1.4121000000000095,-0.039769765658498546
2007-10-06,1.4043000000000347,-0.039485440446086706
2007-10-07,1.4037000000000717,-0.034569343202976555
2007-10-08,1.4028000000000702,-0.03516697845272709
2007-10-09,1.397199999999998,-0.03419492229832333
2007-10-10,1.394100000000094,-0.030567939437704972
2007-10-11,1.3932000000000926,-0.026649858416321948
2007-10-12,1.394800000000032,-0.022389989297346258
2007-10-13,1.3944999999999936,-0.027640891153080993
2007-10-14,1.3888000000000602,-0.030702124694183652
2007-10-15,1.3876999999999953,-0.027191313643429194
2007-10-16,1.3846000000000913,-0.024039413484557404
2007-10-17,1.3865000000000691,-0.02110297645743886
2007-10-18,1.3870000000000573,-0.02188924233092937
2007-10-19,1.380200000000059,-0.026083226123640113
2007-10-20,1.3759000000000015,-0.017128602993875308
2007-10-21,1.3735000000000355,-0.0166871131976154
2007-10-22,1.3622000000000298,-0.022505884155197275
2007-10-23,1.3641000000000076,-0.013560477530112358
2007-10-24,1.363800000000083,-0.01322377014274867
2007-10-25,1.3591000000000122,-0.01460102880885561
2007-10-26,1.356800000000021,-0.012015113004166356
2007-10-27,1.3514000000000124,-0.015509737500598586
2007-10-28,1.3455999999999904,-0.015769994571572354
2007-10-29,1.3461000000000922,-0.012778382984785619
2007-10-30,1.3503000000000611,-0.012373762095729823
2007-10-31,1.352200000000039,-0.016739691084805663
2007-11-01,1.3436000000000377,-0.018432303264066086
2007-11-02,1.345700000000079,-0.010754621687854904
2007-11-03,1.3476000000000568,-0.010307586081076625
2007-11-04,1.3514999999999873,-0.004564346385258045
2007-11-05,1.3557000000000698,-0.0034030844066199606
2007-11-06,1.3468000000000302,-0.012705809215595387
2007-11-07,1.3503000000000611,-0.005403579546295223
2007-11-08,1.3561000000000831,-0.00018825952909384824
2007-11-09,1.3536000000000286,-0.007742365595077683
2007-11-10,1.3513000000000375,-0.0074217406847232326
2007-11-11,1.3550000000000182,-0.00408235781431765
2007-11-12,1.3523999999999887,-0.009364124136419516
2007-11-13,1.3450000000000273,-0.006896561246121813
2007-11-14,1.3479000000000951,-0.003059230022971704
2007-11-15,1.3372000000000526,-0.010929297473139865
2007-11-16,1.3432000000000244,-0.0011154890784119686
2007-11-17,1.348600000000033,-0.004218382543472732
2007-11-18,1.3503000000000611,-0.010285093562762082
2007-11-19,1.3534000000000788,-0.020163985008875507
2007-11-20,1.3559999999999945,-0.01088871140117309
2007-11-21,1.3493000000000848,-0.014225486780125696
2007-11-22,1.3402000000000953,-0.012534718390222022
2007-11-23,1.338799999999992,-0.007777836868433141
2007-11-24,1.3390000000000555,-0.010433246914462568
2007-11-25,1.3454000000000406,-0.01286757271403749
2007-11-26,1.3517000000000507,-0.010369209509788035
2007-11-27,1.3403000000000702,-0.020372889904730407
2007-11-28,1.346300000000042,-0.01042216885897096
2007-11-29,1.3402000000000953,-0.022076787177001123
2007-11-30,1.339800000000082,-0.01424044695154425
2007-12-01,1.3437999999999874,-0.0062231049034955355
2007-12-02,1.3468000000000302,-0.011851481480182446
2007-12-03,1.3309000000000424,-0.02118228303263514
2007-12-04,1.333400000000097,-0.008236031409377897
2007-12-05,1.344500000000039,-0.00536614462370677
2007-12-06,1.3337999999999965,-0.015047992960666612
2007-12-07,1.3369000000000142,-0.01415776959144388
2007-12-08,1.3319000000000187,-0.01765599882104185
2007-12-09,1.3263000000000602,-0.01688609620689796
2007-12-10,1.3249000000000706,-0.015557224162392469
2007-12-11,1.3390000000000555,-0.02459221637948117
2007-12-12,1.405399999999986,-0.007750811323488094
2007-12-13,1.3962000000000216,-0.037780726011278354
2007-12-14,1.3857000000000426,-0.03431222974969339
2007-12-15,1.3973000000000866,-0.046212936503472246
2007-12-16,1.407100000000014,-0.06614203354186987
2007-12-17,1.390800000000013,-0.036931197925005765
2007-12-18,1.3919000000000779,-0.035528462728057875
2007-12-19,1.3852000000000544,-0.04881805131525896
2007-12-20,1.3861000000000558,-0.042715337358894434
2007-12-21,1.3835000000000264,-0.04603914914177487
2007-12-22,1.3804000000000087,-0.04786477087379026
2007-12-23,1.379099999999994,-0.051475798798366945
2007-12-24,1.376800000000003,-0.05715969163554613
2007-12-25,1.3759000000000015,-0.05559316606788833
2007-12-26,1.3736000000000104,-0.046866129564360204
2007-12-27,1.3693000000000666,-0.045635342882412555
2007-12-28,1.3666000000000622,-0.04368220240066911
2007-12-29,1.3865000000000691,-0.07008967010563572
2007-12-30,1.3745999999999867,-0.061213564166017864
2007-12-31,1.3704999999999927,-0.05294676604887805
2008-01-01,1.3722000000000207,-0.05290734430861033
2008-01-02,1.3636999999999944,-0.07830274531230863
2008-01-03,1.3564000000000078,-0.05274219780191025
2008-01-04,1.362600000000043,-0.03334412205979209
2008-01-05,1.3804000000000087,-0.03614764106370849
2008-01-06,1.380200000000059,-0.04599053543101217
2008-01-07,1.3776000000000295,-0.04397854296589321
2008-01-08,1.3738000000000739,-0.042969763393078786
2008-01-09,1.3700000000000045,-0.04300947635013497
2008-01-10,1.3822999999999865,-0.03279516732788723
2008-01-11,1.376100000000065,-0.041724252961687025
2008-01-12,1.3740999999999985,-0.039418008856778375
2008-01-13,1.3674000000000888,-0.04254771827694892
2008-01-14,1.3633000000000948,-0.04199517101293049
2008-01-15,1.364500000000021,-0.03885734229448845
2008-01-16,1.3740999999999985,-0.03458756037473121
2008-01-17,1.366899999999987,-0.042486701822064266
2008-01-18,1.3738000000000739,-0.04762066803533793
2008-01-19,1.3608000000000402,-0.045710779032649196
2008-01-20,1.3632000000000062,-0.04723599308231652
2008-01-21,1.362799999999993,-0.032319134382530645
2008-01-22,1.3582000000000107,-0.044985473277201926
2008-01-23,1.3577000000000226,-0.0360448247656695
2008-01-24,1.3548000000000684,-0.035376008912265444
2008-01-25,1.3585000000000491,-0.0393496690691566
2008-01-26,1.3693000000000666,-0.028039065856098944
2008-01-27,1.3757000000000517,-0.04517644746981064
2008-01-28,1.3763999999999896,-0.02596655638731349
2008-01-29,1.3836000000000013,-0.028255966773022667
2008-01-30,1.36850000000004,-0.030043108790618778
2008-01-31,1.3615000000000919,-0.028610755660301024
2008-02-01,1.3599000000000387,-0.042850518386964076
2008-02-02,1.3672000000000253,-0.031095647955889483
2008-02-03,1.356899999999996,-0.028184359481425947
2008-02-04,1.3643000000000711,-0.024432492525524818
2008-02-05,1.3559999999999945,-0.03126498403137168
2008-02-06,1.3532999999999902,-0.026142599627174246
2008-02-07,1.3649000000000342,-0.038793453269374556
2008-02-08,1.3588000000000875,-0.02552637453909945
2008-02-09,1.3518000000000256,-0.030427178804136812
2008-02-10,1.3418000000000347,-0.03171749841680205
2008-02-11,1.3414999999999964,-0.02569528960490075
2008-02-12,1.3460000000000036,-0.02784424650624695
2008-02-13,1.3441000000000258,-0.026479589472018006
2008-02-14,1.3507000000000744,-0.021324515527324728
2008-02-15,1.3392000000000053,-0.03294412232454036
2008-02-16,1.3377000000000407,-0.0251474658012949
2008-02-17,1.3520000000000891,-0.015432380444840632
2008-02-18,1.3467000000000553,-0.029862955262849322
2008-02-19,1.3409000000000333,-0.025465887865610437
2008-02-20,1.3472000000000435,-0.011944491129315615
2008-02-21,1.3412000000000717,-0.004521141614418411
2008-02-22,1.3378000000000156,-0.006562413751172613
2008-02-23,1.3368000000000393,-0.010338263476730614
2008-02-24,1.3354000000000497,-0.014435320989379719
2008-02-25,1.3448000000000775,-0.004266334676118699
2008-02-26,1.3353000000000748,-0.01440627694616703
2008-02-27,1.329900000000066,-0.008717773153893216
2008-02-28,1.336400000000026,-0.004185549796128729
2008-02-29,1.3359000000000378,-0.0073172838826383035
2008-03-01,1.3290000000000646,-0.008012354323385651
2008-03-02,1.332400000000007,-0.005184624514597225
2008-03-03,1.3295000000000528,-0.014522711369378438
2008-03-04,1.3255000000000337,-0.010672255406964481
2008-03-05,1.328800000000001,-0.0075390927172320765
2008-03-06,1.3213000000000648,-0.014135730610446817
2008-03-07,1.3197999999999865,-0.010770788256150077
2008-03-08,1.3191000000000486,-0.009913925251984868
2008-03-09,1.3211000000000013,-0.008093275924200949
2008-03-10,1.3179000000000087,-0.012797716248848179
2008-03-11,1.324200000000019,-0.005361961698012507
2008-03-12,1.3289000000000897,-0.007292007436868531
2008-03-13,1.32650000000001,-0.011370108344008756
2008-03-14,1.3245000000000573,-0.009104233849841492
2008-03-15,1.32000000000005,-0.013968693052810899
2008-03-16,1.3134000000000015,-0.01598024104834206
2008-03-17,1.3178000000000338,-0.008978289652139537
2008-03-18,1.3147000000000162,-0.014188950993101468
2008-03-19,1.312400000000025,-0.014803021840906982
2008-03-20,1.3099000000000842,-0.012563619905414214
2008-03-21,1.3125,-0.010762664400725708
2008-03-22,1.304300000000012,-0.015221264010086166
2008-03-23,1.2999000000000933,-0.014809225827939976
2008-03-24,1.3038000000000238,-0.010148507125208983
2008-03-25,1.3129999999999882,-0.00696525982763152
2008-03-26,1.3070000000000164,-0.015267547924150193
2008-03-27,1.309500000000071,-0.011272740934636705
2008-03-28,1.3059000000000651,-0.017924666542744383
2008-03-29,1.305400000000077,-0.01206172270122341
2008-03-30,1.306100000000015,-0.013015154499097292
2008-03-31,1.3088000000000193,-0.01593687064692073
2008-04-01,1.3073000000000548,-0.02058302222760444
2008-04-02,1.301300000000083,-0.012052810504209699
2008-04-03,1.3047000000000253,-0.0094086062728449
2008-04-04,1.304200000000037,-0.018267434207272615
2008-04-05,1.302599999999984,-0.014845590524195984
2008-04-06,1.304200000000037,-0.013513521207892953
2008-04-07,1.2932000000000698,-0.02123160257472856
2008-04-08,1.2989000000000033,-0.010104191085316128
2008-04-09,1.336400000000026,-0.018647519422152037
2008-04-10,1.3335000000000719,-0.004325004481902095
2008-04-11,1.353900000000067,-0.003542954870365378
2008-04-12,1.3408000000000584,-0.002432861482192017
2008-04-13,1.328200000000038,-0.003044749067683039
2008-04-14,1.3201999999999998,-0.0032807894387221204
2008-04-15,1.3179000000000087,-0.0022184629237118614
2008-04-16,1.3203000000000884,-0.0004401567542089424
2008-04-17,1.3187000000000353,-0.0027533893203641746
2008-04-18,1.3448000000000775,-0.0038893368088661617
2008-04-19,1.3426000000000613,0.0008323016943707628
2008-04-20,1.3390000000000555,0.0019037989689589807
2008-04-21,1.3885000000000218,-0.02775906111095061
2008-04-22,1.4010000000000673,-0.020520585636282895
2008-04-23,1.386600000000044,-0.0011468140828432283
2008-04-24,1.3835000000000264,0.002887843807973134
2008-04-25,1.3730000000000473,0.0007059191911729101
2008-04-26,1.3576000000000477,-0.005934828567768502
2008-04-27,1.3509000000000242,-0.0048900737761927715
2008-04-28,1.3526000000000522,0.0022749766409466687
2008-04-29,1.3523000000000138,-0.002117023294050391
2008-04-30,1.3558000000000447,-0.004576385551138706
2008-05-01,1.363800000000083,-0.008201368673780074
2008-05-02,1.3631000000000313,-0.015724535473237378
2008-05-03,1.3540000000000418,-0.01940851360626006
2008-05-04,1.3514999999999873,-0.01706968629811012
2008-05-05,1.3535000000000537,-0.017994120987075757
2008-05-06,1.3570000000000846,-0.01195976423427858
2008-05-07,1.3713000000000193,-0.002061940216809166
2008-05-08,1.414600000000064,-0.024014130666528022
2008-05-09,1.6600000000000819,-0.10848166764208367
2008-05-10,2.5468000000000757,0.055901618156916744
2008-05-11,3.211900000000014,0.2933879817073217
2008-05-12,3.316000000000031,0.23224723694707095
2008-05-13,2.975300000000061,0.11796441581397055
2008-05-14,2.4646000000000186,0.08685252755167205
2008-05-15,2.2585000000000264,0.16528983817986775
2008-05-16,2.130800000000022,0.17173899093857248
2008-05-17,2.0318000000000893,0.16761940652998897
2008-05-18,1.9501000000000204,0.15456735527825138
2008-05-19,1.884800000000041,0.14456879805139655
2008-05-20,1.8222000000000662,0.13356680284746947
2008-05-21,1.7676999999999907,0.13199539008300176
2008-05-22,1.719699999999989,0.13518975604309968
2008-05-23,1.6797000000000253,0.13903025496985233
2008-05-24,1.645900000000097,0.1257717065606565
2008-05-25,1.617900000000077,0.1076530403710585
2008-05-26,1.605600000000095,0.09920033392670735
2008-05-27,1.6702999999999975,0.09289665977453998
2008-05-28,2.310100000000034,0.04547924496596201
2008-05-29,2.6544000000000096,0.06869663874052989
2008-05-30,2.416300000000092,0.02476536578820543
2008-05-31,2.219000000000051,0.10035909635522122
2008-06-01,2.061700000000087,0.15382302010814808
2008-06-02,1.943899999999985,0.15681632908592968
2008-06-03,1.8598000000000638,0.15161971047569178
2008-06-04,1.7952000000000226,0.1448516208408397
2008-06-05,1.7430000000000518,0.14585197557708884
2008-06-06,1.701400000000035,0.13803387461861227
2008-06-07,1.6596000000000686,0.12546671334521386
2008-06-08,1.6280000000000427,0.11087093840985895
2008-06-09,1.6019000000000005,0.1037513376191388
2008-06-10,1.5801000000000158,0.09778629529905691
2008-06-11,1.5641000000000531,0.08803267583716279
2008-06-12,1.5464000000000624,0.07814336673667777
2008-06-13,1.5289000000000215,0.07183605820538386
2008-06-14,1.5158999999999878,0.06465383377198286
2008-06-15,1.505899999999997,0.06294523020570919
2008-06-16,1.5061000000000604,0.05540556219133741
2008-06-17,1.5009000000000015,0.058402942958503345
2008-06-18,1.4931000000000267,0.0601945773432262
2008-06-19,1.490000000000009,0.057430980750709626
2008-06-20,1.488800000000083,0.056401492451608526
2008-06-21,1.4741000000000213,0.05435604743630895
2008-06-22,1.4659000000000333,0.05221527804298809
2008-06-23,1.4571000000000822,0.048498418444479
2008-06-24,1.4504000000000588,0.04705266121816587
2008-06-25,1.4423000000000457,0.043878632002360085
2008-06-26,1.4331000000000813,0.03869813465756344
2008-06-27,1.4256000000000313,0.036622478820882876
2008-06-28,1.4192000000000462,0.03440870780151517
2008-06-29,1.4230000000000018,0.03239736830028894
2008-06-30,1.412900000000036,0.03565012039256299
2008-07-01,1.4086000000000922,0.03594393368316373
2008-07-02,1.399000000000001,0.03060528687662556
2008-07-03,1.3939000000000306,0.030011749821680755
2008-07-04,1.3888000000000602,0.03222523590324666
2008-07-05,1.3830000000000382,0.031010817986098616
2008-07-06,1.3740000000000236,0.02700576093296947
2008-07-07,1.3666000000000622,0.02583680429076507
2008-07-08,1.3645999999999958,0.02642988660199075
2008-07-09,1.3677000000000135,0.023528313240738008
2008-07-10,1.3594000000000506,0.020789677672763407
2008-07-11,1.3536000000000286,0.016830746912665173
2008-07-12,1.3491000000000213,0.015648443627741315
2008-07-13,1.3511000000000877,0.01956125539065212
2008-07-14,1.3432999999999993,0.014417093937725944
2008-07-15,1.3345000000000482,0.009594570827223592
2008-07-16,1.328200000000038,0.00893106919338793
2008-07-17,1.320600000000013,0.007365732709653461
2008-07-18,1.3146000000000413,0.005911585691942722
